Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2022-12-03 00:00:00,86.1,0.0,86.1,0.0,1,,,,3,0,12,5,4,337,48,2022
2022-12-03 01:00:00,151.2,0.0,151.2,0.0,1,,,,3,1,12,5,4,337,48,2022
2022-12-03 02:00:00,134.0,0.0,134.0,0.0,1,,,,3,2,12,5,4,337,48,2022
2022-12-03 03:00:00,144.2,0.0,144.2,0.0,1,,,,3,3,12,5,4,337,48,2022
2022-12-03 04:00:00,152.4,0.0,152.4,0.0,1,,,,3,4,12,5,4,337,48,2022
2022-12-03 05:00:00,167.2,0.0,167.2,0.0,1,,,,3,5,12,5,4,337,48,2022
2022-12-03 06:00:00,238.9,0.0,238.9,0.0,1,,,,3,6,12,5,4,337,48,2022
2022-12-03 07:00:00,318.8,0.0,318.8,0.0,1,,,,3,7,12,5,4,337,48,2022
2022-12-03 08:00:00,322.4,0.0,322.4,0.0,1,,,,3,8,12,5,4,337,48,2022
2022-12-03 09:00:00,351.70000000000005,0.0,351.70000000000005,0.0,1,,,,3,9,12,5,4,337,48,2022
2022-12-03 10:00:00,404.4,0.0,404.4,0.0,1,,,,3,10,12,5,4,337,48,2022
2022-12-03 11:00:00,364.3,0.0,364.3,0.0,1,,,,3,11,12,5,4,337,48,2022
2022-12-03 12:00:00,284.20000000000005,0.0,284.20000000000005,0.0,1,,,,3,12,12,5,4,337,48,2022
2022-12-03 13:00:00,263.0,0.0,263.0,0.0,1,,,,3,13,12,5,4,337,48,2022
2022-12-03 14:00:00,265.1,0.0,265.1,0.0,1,,,,3,14,12,5,4,337,48,2022
2022-12-03 15:00:00,246.8,0.0,246.8,0.0,1,,,,3,15,12,5,4,337,48,2022
2022-12-03 16:00:00,236.4,0.0,236.4,0.0,1,,,,3,16,12,5,4,337,48,2022
2022-12-03 17:00:00,244.60000000000002,0.0,244.60000000000002,0.0,1,,,,3,17,12,5,4,337,48,2022
2022-12-03 18:00:00,272.9,0.0,272.9,0.0,1,,,,3,18,12,5,4,337,48,2022
2022-12-03 19:00:00,275.5,0.0,275.5,0.0,1,,,,3,19,12,5,4,337,48,2022
2022-12-03 20:00:00,294.6,0.0,294.6,0.0,1,,,,3,20,12,5,4,337,48,2022
2022-12-03 21:00:00,264.1,0.0,264.1,0.0,1,,,,3,21,12,5,4,337,48,2022
2022-12-03 22:00:00,262.5,0.0,262.5,0.0,1,,,,3,22,12,5,4,337,48,2022
2022-12-03 23:00:00,208.8,0.0,208.8,0.0,1,,,,3,23,12,5,4,337,48,2022
2022-12-04 00:00:00,169.89999999999998,0.0,169.89999999999998,0.0,1,,,,4,0,12,6,4,338,48,2022
2022-12-04 01:00:00,158.0,0.0,158.0,0.0,1,,,,4,1,12,6,4,338,48,2022
2022-12-04 02:00:00,142.8,0.0,142.8,0.0,1,,,,4,2,12,6,4,338,48,2022
2022-12-04 03:00:00,135.0,0.0,135.0,0.0,1,,,,4,3,12,6,4,338,48,2022
2022-12-04 04:00:00,136.8,0.0,136.8,0.0,1,,,,4,4,12,6,4,338,48,2022
2022-12-04 05:00:00,141.9,0.0,141.9,0.0,1,,,,4,5,12,6,4,338,48,2022
2022-12-04 06:00:00,210.8,0.0,210.8,0.0,1,,,,4,6,12,6,4,338,48,2022
2022-12-04 07:00:00,263.3,0.0,263.3,0.0,1,,,,4,7,12,6,4,338,48,2022
2022-12-04 08:00:00,356.1,0.0,356.1,0.0,1,,,,4,8,12,6,4,338,48,2022
2022-12-04 09:00:00,400.20000000000005,0.0,400.20000000000005,0.0,1,,,,4,9,12,6,4,338,48,2022
2022-12-04 10:00:00,369.1,0.0,369.1,0.0,1,,,,4,10,12,6,4,338,48,2022
2022-12-04 11:00:00,359.6,0.0,359.6,0.0,1,,,,4,11,12,6,4,338,48,2022
2022-12-04 12:00:00,342.1,0.0,342.1,0.0,1,,,,4,12,12,6,4,338,48,2022
2022-12-04 13:00:00,290.3,0.0,290.3,0.0,1,,,,4,13,12,6,4,338,48,2022
2022-12-04 14:00:00,268.5,0.0,268.5,0.0,1,,,,4,14,12,6,4,338,48,2022
2022-12-04 15:00:00,269.1,0.0,269.1,0.0,1,,,,4,15,12,6,4,338,48,2022
2022-12-04 16:00:00,272.9,0.0,272.9,0.0,1,,,,4,16,12,6,4,338,48,2022
2022-12-04 17:00:00,290.79999999999995,0.0,290.79999999999995,0.0,1,,,,4,17,12,6,4,338,48,2022
