Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2022-12-03 00:00:00,68.0,0.0,68.0,0.0,15,,,,3,0,12,5,4,337,48,2022
2022-12-03 01:00:00,112.9,0.0,112.9,0.0,15,,,,3,1,12,5,4,337,48,2022
2022-12-03 02:00:00,105.3,0.0,105.3,0.0,15,,,,3,2,12,5,4,337,48,2022
2022-12-03 03:00:00,102.4,0.0,102.4,0.0,15,,,,3,3,12,5,4,337,48,2022
2022-12-03 04:00:00,91.80000000000001,0.0,91.80000000000001,0.0,15,,,,3,4,12,5,4,337,48,2022
2022-12-03 05:00:00,106.3,0.0,106.3,0.0,15,,,,3,5,12,5,4,337,48,2022
2022-12-03 06:00:00,168.8,0.0,168.8,0.0,15,,,,3,6,12,5,4,337,48,2022
2022-12-03 07:00:00,256.2,0.0,256.2,0.0,15,,,,3,7,12,5,4,337,48,2022
2022-12-03 08:00:00,255.8,0.0,255.8,0.0,15,,,,3,8,12,5,4,337,48,2022
2022-12-03 09:00:00,248.2,0.0,248.2,0.0,15,,,,3,9,12,5,4,337,48,2022
2022-12-03 10:00:00,242.3,0.0,242.3,0.0,15,,,,3,10,12,5,4,337,48,2022
2022-12-03 11:00:00,239.4,0.0,239.4,0.0,15,,,,3,11,12,5,4,337,48,2022
2022-12-03 12:00:00,228.7,0.0,228.7,0.0,15,,,,3,12,12,5,4,337,48,2022
2022-12-03 13:00:00,201.2,0.0,201.2,0.0,15,,,,3,13,12,5,4,337,48,2022
2022-12-03 14:00:00,184.0,0.0,184.0,0.0,15,,,,3,14,12,5,4,337,48,2022
2022-12-03 15:00:00,166.7,0.0,166.7,0.0,15,,,,3,15,12,5,4,337,48,2022
2022-12-03 16:00:00,150.6,0.0,150.6,0.0,15,,,,3,16,12,5,4,337,48,2022
2022-12-03 17:00:00,165.3,0.0,165.3,0.0,15,,,,3,17,12,5,4,337,48,2022
2022-12-03 18:00:00,183.9,0.0,183.9,0.0,15,,,,3,18,12,5,4,337,48,2022
2022-12-03 19:00:00,186.0,0.0,186.0,0.0,15,,,,3,19,12,5,4,337,48,2022
2022-12-03 20:00:00,185.0,0.0,185.0,0.0,15,,,,3,20,12,5,4,337,48,2022
2022-12-03 21:00:00,173.2,0.0,173.2,0.0,15,,,,3,21,12,5,4,337,48,2022
2022-12-03 22:00:00,162.6,0.0,162.6,0.0,15,,,,3,22,12,5,4,337,48,2022
2022-12-03 23:00:00,137.3,0.0,137.3,0.0,15,,,,3,23,12,5,4,337,48,2022
2022-12-04 00:00:00,120.4,0.0,120.4,0.0,15,,,,4,0,12,6,4,338,48,2022
2022-12-04 01:00:00,123.5,0.0,123.5,0.0,15,,,,4,1,12,6,4,338,48,2022
2022-12-04 02:00:00,98.3,0.0,98.3,0.0,15,,,,4,2,12,6,4,338,48,2022
2022-12-04 03:00:00,93.30000000000001,0.0,93.30000000000001,0.0,15,,,,4,3,12,6,4,338,48,2022
2022-12-04 04:00:00,113.6,0.0,113.6,0.0,15,,,,4,4,12,6,4,338,48,2022
2022-12-04 05:00:00,136.39999999999998,0.0,136.39999999999998,0.0,15,,,,4,5,12,6,4,338,48,2022
2022-12-04 06:00:00,135.8,0.0,135.8,0.0,15,,,,4,6,12,6,4,338,48,2022
2022-12-04 07:00:00,165.8,0.0,165.8,0.0,15,,,,4,7,12,6,4,338,48,2022
2022-12-04 08:00:00,215.39999999999998,0.0,215.39999999999998,0.0,15,,,,4,8,12,6,4,338,48,2022
2022-12-04 09:00:00,231.8,0.0,231.8,0.0,15,,,,4,9,12,6,4,338,48,2022
2022-12-04 10:00:00,284.5,0.0,284.5,0.0,15,,,,4,10,12,6,4,338,48,2022
2022-12-04 11:00:00,293.5,0.0,293.5,0.0,15,,,,4,11,12,6,4,338,48,2022
2022-12-04 12:00:00,268.79999999999995,0.0,268.79999999999995,0.0,15,,,,4,12,12,6,4,338,48,2022
2022-12-04 13:00:00,247.70000000000002,0.0,247.70000000000002,0.0,15,,,,4,13,12,6,4,338,48,2022
2022-12-04 14:00:00,225.5,0.0,225.5,0.0,15,,,,4,14,12,6,4,338,48,2022
2022-12-04 15:00:00,192.1,0.0,192.1,0.0,15,,,,4,15,12,6,4,338,48,2022
2022-12-04 16:00:00,166.6,0.0,166.6,0.0,15,,,,4,16,12,6,4,338,48,2022
2022-12-04 17:00:00,156.0,0.0,156.0,0.0,15,,,,4,17,12,6,4,338,48,2022
2022-12-04 18:00:00,200.5,0.0,200.5,0.0,15,,,,4,18,12,6,4,338,48,2022
2022-12-04 19:00:00,204.9,0.0,204.9,0.0,15,,,,4,19,12,6,4,338,48,2022
2022-12-04 20:00:00,192.60000000000002,0.0,192.60000000000002,0.0,15,,,,4,20,12,6,4,338,48,2022
2022-12-04 21:00:00,191.60000000000002,0.0,191.60000000000002,0.0,15,,,,4,21,12,6,4,338,48,2022
2022-12-04 22:00:00,188.6,0.0,188.6,0.0,15,,,,4,22,12,6,4,338,48,2022
2022-12-04 23:00:00,137.4,0.0,137.4,0.0,15,,,,4,23,12,6,4,338,48,2022
2022-12-05 00:00:00,111.1,0.0,111.1,0.0,15,,,,5,0,12,0,4,339,49,2022
2022-12-05 01:00:00,98.6,0.0,98.6,0.0,15,,,,5,1,12,0,4,339,49,2022
2022-12-05 02:00:00,93.0,0.0,93.0,0.0,15,,,,5,2,12,0,4,339,49,2022
2022-12-05 03:00:00,92.5,0.0,92.5,0.0,15,,,,5,3,12,0,4,339,49,2022
2022-12-05 04:00:00,111.30000000000001,0.0,111.30000000000001,0.0,15,,,,5,4,12,0,4,339,49,2022
2022-12-05 05:00:00,158.5,0.0,158.5,0.0,15,,,,5,5,12,0,4,339,49,2022
2022-12-05 06:00:00,211.8,0.0,211.8,0.0,15,,,,5,6,12,0,4,339,49,2022
2022-12-05 07:00:00,298.0,0.0,298.0,0.0,15,,,,5,7,12,0,4,339,49,2022
2022-12-05 08:00:00,277.1,0.0,277.1,0.0,15,,,,5,8,12,0,4,339,49,2022
2022-12-05 09:00:00,270.0,0.0,270.0,0.0,15,,,,5,9,12,0,4,339,49,2022
2022-12-05 10:00:00,240.9,0.0,240.9,0.0,15,,,,5,10,12,0,4,339,49,2022
2022-12-05 11:00:00,221.7,0.0,221.7,0.0,15,,,,5,11,12,0,4,339,49,2022
2022-12-05 12:00:00,191.39999999999998,0.0,191.39999999999998,0.0,15,,,,5,12,12,0,4,339,49,2022
2022-12-05 13:00:00,181.3,0.0,181.3,0.0,15,,,,5,13,12,0,4,339,49,2022
2022-12-05 14:00:00,176.1,0.0,176.1,0.0,15,,,,5,14,12,0,4,339,49,2022
2022-12-05 15:00:00,165.6,0.0,165.6,0.0,15,,,,5,15,12,0,4,339,49,2022
2022-12-05 16:00:00,146.9,0.0,146.9,0.0,15,,,,5,16,12,0,4,339,49,2022
2022-12-05 17:00:00,164.3,0.0,164.3,0.0,15,,,,5,17,12,0,4,339,49,2022
2022-12-05 18:00:00,200.3,0.0,200.3,0.0,15,,,,5,18,12,0,4,339,49,2022
2022-12-05 19:00:00,203.5,0.0,203.5,0.0,15,,,,5,19,12,0,4,339,49,2022
2022-12-05 20:00:00,202.3,0.0,202.3,0.0,15,,,,5,20,12,0,4,339,49,2022
2022-12-05 21:00:00,184.10000000000002,0.0,184.10000000000002,0.0,15,,,,5,21,12,0,4,339,49,2022
2022-12-05 22:00:00,189.3,0.0,189.3,0.0,15,,,,5,22,12,0,4,339,49,2022
2022-12-05 23:00:00,181.4,0.0,181.4,0.0,15,,,,5,23,12,0,4,339,49,2022
2022-12-06 00:00:00,127.69999999999999,0.0,127.69999999999999,0.0,15,,,,6,0,12,1,4,340,49,2022
2022-12-06 01:00:00,109.0,0.0,109.0,0.0,15,,,,6,1,12,1,4,340,49,2022
2022-12-06 02:00:00,101.7,0.0,101.7,0.0,15,,,,6,2,12,1,4,340,49,2022
2022-12-06 03:00:00,94.2,0.0,94.2,0.0,15,,,,6,3,12,1,4,340,49,2022
2022-12-06 04:00:00,114.89999999999999,0.0,114.89999999999999,0.0,15,,,,6,4,12,1,4,340,49,2022
2022-12-06 05:00:00,154.7,0.0,154.7,0.0,15,,,,6,5,12,1,4,340,49,2022
2022-12-06 06:00:00,204.9,0.0,204.9,0.0,15,,,,6,6,12,1,4,340,49,2022
2022-12-06 07:00:00,318.79999999999995,0.0,318.79999999999995,0.0,15,,,,6,7,12,1,4,340,49,2022
2022-12-06 08:00:00,293.1,0.0,293.1,0.0,15,,,,6,8,12,1,4,340,49,2022
2022-12-06 09:00:00,274.7,0.0,274.7,0.0,15,,,,6,9,12,1,4,340,49,2022
2022-12-06 10:00:00,242.6,0.0,242.6,0.0,15,,,,6,10,12,1,4,340,49,2022
2022-12-06 11:00:00,230.0,0.0,230.0,0.0,15,,,,6,11,12,1,4,340,49,2022
2022-12-06 12:00:00,198.1,0.0,198.1,0.0,15,,,,6,12,12,1,4,340,49,2022
2022-12-06 13:00:00,181.0,0.0,181.0,0.0,15,,,,6,13,12,1,4,340,49,2022
2022-12-06 14:00:00,153.2,0.0,153.2,0.0,15,,,,6,14,12,1,4,340,49,2022
2022-12-06 15:00:00,176.1,0.0,176.1,0.0,15,,,,6,15,12,1,4,340,49,2022
2022-12-06 16:00:00,152.2,0.0,152.2,0.0,15,,,,6,16,12,1,4,340,49,2022
2022-12-06 17:00:00,160.0,0.0,160.0,0.0,15,,,,6,17,12,1,4,340,49,2022
2022-12-06 18:00:00,194.2,0.0,194.2,0.0,15,,,,6,18,12,1,4,340,49,2022
2022-12-06 19:00:00,209.10000000000002,0.0,209.10000000000002,0.0,15,,,,6,19,12,1,4,340,49,2022
2022-12-06 20:00:00,205.89999999999998,0.0,205.89999999999998,0.0,15,,,,6,20,12,1,4,340,49,2022
2022-12-06 21:00:00,204.5,0.0,204.5,0.0,15,,,,6,21,12,1,4,340,49,2022
2022-12-06 22:00:00,218.5,0.0,218.5,0.0,15,,,,6,22,12,1,4,340,49,2022
2022-12-06 23:00:00,162.9,0.0,162.9,0.0,15,,,,6,23,12,1,4,340,49,2022
2022-12-07 00:00:00,116.4,0.0,116.4,0.0,15,,,,7,0,12,2,4,341,49,2022
2022-12-07 01:00:00,47.9,0.0,47.9,0.0,15,,,,7,1,12,2,4,341,49,2022
2022-12-07 02:00:00,96.0,0.0,96.0,0.0,15,,,,7,2,12,2,4,341,49,2022
2022-12-07 03:00:00,92.5,0.0,92.5,0.0,15,,,,7,3,12,2,4,341,49,2022
2022-12-07 04:00:00,95.3,0.0,95.3,0.0,15,,,,7,4,12,2,4,341,49,2022
2022-12-07 05:00:00,132.8,0.0,132.8,0.0,15,,,,7,5,12,2,4,341,49,2022
2022-12-07 06:00:00,242.6,0.0,242.6,0.0,15,,,,7,6,12,2,4,341,49,2022
2022-12-07 07:00:00,362.6,0.0,362.6,0.0,15,,,,7,7,12,2,4,341,49,2022
2022-12-07 08:00:00,323.7,0.0,323.7,0.0,15,,,,7,8,12,2,4,341,49,2022
2022-12-07 09:00:00,257.7,0.0,257.7,0.0,15,,,,7,9,12,2,4,341,49,2022
2022-12-07 10:00:00,243.4,0.0,243.4,0.0,15,,,,7,10,12,2,4,341,49,2022
2022-12-07 11:00:00,239.10000000000002,0.0,239.10000000000002,0.0,15,,,,7,11,12,2,4,341,49,2022
2022-12-07 12:00:00,209.60000000000002,0.0,209.60000000000002,0.0,15,,,,7,12,12,2,4,341,49,2022
2022-12-07 13:00:00,186.8,0.0,186.8,0.0,15,,,,7,13,12,2,4,341,49,2022
2022-12-07 14:00:00,169.8,0.0,169.8,0.0,15,,,,7,14,12,2,4,341,49,2022
2022-12-07 15:00:00,167.2,0.0,167.2,0.0,15,,,,7,15,12,2,4,341,49,2022
2022-12-07 16:00:00,160.5,0.0,160.5,0.0,15,,,,7,16,12,2,4,341,49,2022
2022-12-07 17:00:00,166.9,0.0,166.9,0.0,15,,,,7,17,12,2,4,341,49,2022
2022-12-07 18:00:00,196.10000000000002,0.0,196.10000000000002,0.0,15,,,,7,18,12,2,4,341,49,2022
2022-12-07 19:00:00,189.2,0.0,189.2,0.0,15,,,,7,19,12,2,4,341,49,2022
2022-12-07 20:00:00,207.3,0.0,207.3,0.0,15,,,,7,20,12,2,4,341,49,2022
2022-12-07 21:00:00,236.5,0.0,236.5,0.0,15,,,,7,21,12,2,4,341,49,2022
2022-12-07 22:00:00,207.0,0.0,207.0,0.0,15,,,,7,22,12,2,4,341,49,2022
2022-12-07 23:00:00,150.3,0.0,150.3,0.0,15,,,,7,23,12,2,4,341,49,2022
2022-12-08 00:00:00,118.30000000000001,0.0,118.30000000000001,0.0,15,,,,8,0,12,3,4,342,49,2022
2022-12-08 01:00:00,102.4,0.0,102.4,0.0,15,,,,8,1,12,3,4,342,49,2022
2022-12-08 02:00:00,95.3,0.0,95.3,0.0,15,,,,8,2,12,3,4,342,49,2022
2022-12-08 03:00:00,92.3,0.0,92.3,0.0,15,,,,8,3,12,3,4,342,49,2022
2022-12-08 04:00:00,106.8,0.0,106.8,0.0,15,,,,8,4,12,3,4,342,49,2022
2022-12-08 05:00:00,155.5,0.0,155.5,0.0,15,,,,8,5,12,3,4,342,49,2022
2022-12-08 06:00:00,210.39999999999998,0.0,210.39999999999998,0.0,15,,,,8,6,12,3,4,342,49,2022
2022-12-08 07:00:00,311.9,0.0,311.9,0.0,15,,,,8,7,12,3,4,342,49,2022
2022-12-08 08:00:00,317.29999999999995,0.0,317.29999999999995,0.0,15,,,,8,8,12,3,4,342,49,2022
2022-12-08 09:00:00,289.4,0.0,289.4,0.0,15,,,,8,9,12,3,4,342,49,2022
2022-12-08 10:00:00,251.6,0.0,251.6,0.0,15,,,,8,10,12,3,4,342,49,2022
2022-12-08 11:00:00,223.6,0.0,223.6,0.0,15,,,,8,11,12,3,4,342,49,2022
2022-12-08 12:00:00,200.5,0.0,200.5,0.0,15,,,,8,12,12,3,4,342,49,2022
2022-12-08 13:00:00,174.2,0.0,174.2,0.0,15,,,,8,13,12,3,4,342,49,2022
2022-12-08 14:00:00,163.4,0.0,163.4,0.0,15,,,,8,14,12,3,4,342,49,2022
2022-12-08 15:00:00,168.3,0.0,168.3,0.0,15,,,,8,15,12,3,4,342,49,2022
2022-12-08 16:00:00,130.3,0.0,130.3,0.0,15,,,,8,16,12,3,4,342,49,2022
2022-12-08 17:00:00,156.3,0.0,156.3,0.0,15,,,,8,17,12,3,4,342,49,2022
2022-12-08 18:00:00,217.4,0.0,217.4,0.0,15,,,,8,18,12,3,4,342,49,2022
2022-12-08 19:00:00,209.0,0.0,209.0,0.0,15,,,,8,19,12,3,4,342,49,2022
2022-12-08 20:00:00,96.4,0.0,96.4,0.0,15,,,,8,20,12,3,4,342,49,2022
2022-12-08 21:00:00,91.8,0.0,91.8,0.0,15,,,,8,21,12,3,4,342,49,2022
2022-12-08 22:00:00,197.89999999999998,0.0,197.89999999999998,0.0,15,,,,8,22,12,3,4,342,49,2022
2022-12-08 23:00:00,160.1,0.0,160.1,0.0,15,,,,8,23,12,3,4,342,49,2022
2022-12-09 00:00:00,143.2,0.0,143.2,0.0,15,,,,9,0,12,4,4,343,49,2022
2022-12-09 01:00:00,102.4,0.0,102.4,0.0,15,,,,9,1,12,4,4,343,49,2022
2022-12-09 02:00:00,97.2,0.0,97.2,0.0,15,,,,9,2,12,4,4,343,49,2022
