Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2022-11-18 00:00:00,8.8,0.0,8.8,0.0,0,,,,18,0,11,4,4,322,46,2022
2022-11-18 01:00:00,16.799999999999997,0.0,16.799999999999997,0.0,0,,,,18,1,11,4,4,322,46,2022
2022-11-18 02:00:00,16.3,0.0,16.3,0.0,0,,,,18,2,11,4,4,322,46,2022
2022-11-18 03:00:00,16.2,0.0,16.2,0.0,0,,,,18,3,11,4,4,322,46,2022
2022-11-18 04:00:00,16.200000000000003,0.0,16.200000000000003,0.0,0,,,,18,4,11,4,4,322,46,2022
2022-11-18 05:00:00,16.0,0.0,16.0,0.0,0,,,,18,5,11,4,4,322,46,2022
2022-11-18 06:00:00,16.799999999999997,0.0,16.799999999999997,0.0,0,,,,18,6,11,4,4,322,46,2022
2022-11-18 07:00:00,43.6,0.0,43.6,0.0,0,,,,18,7,11,4,4,322,46,2022
2022-11-18 08:00:00,46.0,0.0,46.0,0.0,0,,,,18,8,11,4,4,322,46,2022
2022-11-18 09:00:00,36.3,0.0,36.3,0.0,0,,,,18,9,11,4,4,322,46,2022
2022-11-18 10:00:00,20.6,0.0,20.6,0.0,0,,,,18,10,11,4,4,322,46,2022
2022-11-18 11:00:00,16.3,0.0,16.3,0.0,0,,,,18,11,11,4,4,322,46,2022
2022-11-18 12:00:00,16.4,0.0,16.4,0.0,0,,,,18,12,11,4,4,322,46,2022
2022-11-18 13:00:00,17.0,0.0,17.0,0.0,0,,,,18,13,11,4,4,322,46,2022
2022-11-18 14:00:00,15.399999999999999,0.0,15.399999999999999,0.0,0,,,,18,14,11,4,4,322,46,2022
2022-11-18 15:00:00,17.4,0.0,17.4,0.0,0,,,,18,15,11,4,4,322,46,2022
2022-11-18 16:00:00,13.7,0.0,13.7,0.0,0,,,,18,16,11,4,4,322,46,2022
2022-11-18 17:00:00,14.8,0.0,14.8,0.0,0,,,,18,17,11,4,4,322,46,2022
2022-11-18 18:00:00,32.4,0.0,32.4,0.0,0,,,,18,18,11,4,4,322,46,2022
2022-11-18 19:00:00,30.700000000000003,0.0,30.700000000000003,0.0,0,,,,18,19,11,4,4,322,46,2022
2022-11-18 20:00:00,21.7,0.0,21.7,0.0,0,,,,18,20,11,4,4,322,46,2022
2022-11-18 21:00:00,20.0,0.0,20.0,0.0,0,,,,18,21,11,4,4,322,46,2022
2022-11-18 22:00:00,19.5,0.0,19.5,0.0,0,,,,18,22,11,4,4,322,46,2022
2022-11-18 23:00:00,18.200000000000003,0.0,18.200000000000003,0.0,0,,,,18,23,11,4,4,322,46,2022
2022-11-19 00:00:00,17.200000000000003,0.0,17.200000000000003,0.0,0,,,,19,0,11,5,4,323,46,2022
2022-11-19 01:00:00,16.1,0.0,16.1,0.0,0,,,,19,1,11,5,4,323,46,2022
2022-11-19 02:00:00,15.7,0.0,15.7,0.0,0,,,,19,2,11,5,4,323,46,2022
2022-11-19 03:00:00,16.1,0.0,16.1,0.0,0,,,,19,3,11,5,4,323,46,2022
2022-11-19 04:00:00,16.2,0.0,16.2,0.0,0,,,,19,4,11,5,4,323,46,2022
2022-11-19 05:00:00,16.6,0.0,16.6,0.0,0,,,,19,5,11,5,4,323,46,2022
2022-11-19 06:00:00,25.1,0.0,25.1,0.0,0,,,,19,6,11,5,4,323,46,2022
2022-11-19 07:00:00,42.599999999999994,0.0,42.599999999999994,0.0,0,,,,19,7,11,5,4,323,46,2022
2022-11-19 08:00:00,46.3,0.0,46.3,0.0,0,,,,19,8,11,5,4,323,46,2022
2022-11-19 09:00:00,23.2,0.0,23.2,0.0,0,,,,19,9,11,5,4,323,46,2022
2022-11-19 10:00:00,19.0,0.0,19.0,0.0,0,,,,19,10,11,5,4,323,46,2022
2022-11-19 11:00:00,16.0,0.0,16.0,0.0,0,,,,19,11,11,5,4,323,46,2022
2022-11-19 12:00:00,21.200000000000003,0.0,21.200000000000003,0.0,0,,,,19,12,11,5,4,323,46,2022
2022-11-19 13:00:00,17.0,0.0,17.0,0.0,0,,,,19,13,11,5,4,323,46,2022
2022-11-19 14:00:00,18.0,0.0,18.0,0.0,0,,,,19,14,11,5,4,323,46,2022
2022-11-19 15:00:00,16.7,0.0,16.7,0.0,0,,,,19,15,11,5,4,323,46,2022
2022-11-19 16:00:00,14.3,0.0,14.3,0.0,0,,,,19,16,11,5,4,323,46,2022
2022-11-19 17:00:00,15.5,0.0,15.5,0.0,0,,,,19,17,11,5,4,323,46,2022
