Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2022-11-18 00:00:00,1.39,0.0,1.39,0.0,12,,,,18,0,11,4,4,322,46,2022
2022-11-18 01:00:00,2.7300000000000004,0.0,2.7300000000000004,0.0,12,,,,18,1,11,4,4,322,46,2022
2022-11-18 02:00:00,2.74,0.0,2.74,0.0,12,,,,18,2,11,4,4,322,46,2022
2022-11-18 03:00:00,2.73,0.0,2.73,0.0,12,,,,18,3,11,4,4,322,46,2022
2022-11-18 04:00:00,2.7300000000000004,0.0,2.7300000000000004,0.0,12,,,,18,4,11,4,4,322,46,2022
2022-11-18 05:00:00,2.7199999999999998,0.0,2.7199999999999998,0.0,12,,,,18,5,11,4,4,322,46,2022
2022-11-18 06:00:00,2.68,0.0,2.68,0.0,12,,,,18,6,11,4,4,322,46,2022
2022-11-18 07:00:00,2.6500000000000004,0.0,2.6500000000000004,0.0,12,,,,18,7,11,4,4,322,46,2022
2022-11-18 08:00:00,2.6900000000000004,0.0,2.6900000000000004,0.0,12,,,,18,8,11,4,4,322,46,2022
2022-11-18 09:00:00,3.9400000000000004,0.0,3.9400000000000004,0.0,12,,,,18,9,11,4,4,322,46,2022
2022-11-18 10:00:00,5.82,0.0,5.82,0.0,12,,,,18,10,11,4,4,322,46,2022
2022-11-18 11:00:00,7.319999999999999,0.0,7.319999999999999,0.0,12,,,,18,11,11,4,4,322,46,2022
2022-11-18 12:00:00,6.86,0.0,6.86,0.0,12,,,,18,12,11,4,4,322,46,2022
2022-11-18 13:00:00,7.03,0.0,7.03,0.0,12,,,,18,13,11,4,4,322,46,2022
2022-11-18 14:00:00,7.629999999999999,0.0,7.629999999999999,0.0,12,,,,18,14,11,4,4,322,46,2022
2022-11-18 15:00:00,7.77,0.0,7.77,0.0,12,,,,18,15,11,4,4,322,46,2022
2022-11-18 16:00:00,7.119999999999999,0.0,7.119999999999999,0.0,12,,,,18,16,11,4,4,322,46,2022
2022-11-18 17:00:00,7.29,0.0,7.29,0.0,12,,,,18,17,11,4,4,322,46,2022
2022-11-18 18:00:00,6.55,0.0,6.55,0.0,12,,,,18,18,11,4,4,322,46,2022
2022-11-18 19:00:00,6.77,0.0,6.77,0.0,12,,,,18,19,11,4,4,322,46,2022
2022-11-18 20:00:00,3.33,0.0,3.33,0.0,12,,,,18,20,11,4,4,322,46,2022
2022-11-18 21:00:00,2.7,0.0,2.7,0.0,12,,,,18,21,11,4,4,322,46,2022
2022-11-18 22:00:00,2.73,0.0,2.73,0.0,12,,,,18,22,11,4,4,322,46,2022
2022-11-18 23:00:00,2.67,0.0,2.67,0.0,12,,,,18,23,11,4,4,322,46,2022
2022-11-19 00:00:00,2.67,0.0,2.67,0.0,12,,,,19,0,11,5,4,323,46,2022
2022-11-19 01:00:00,2.62,0.0,2.62,0.0,12,,,,19,1,11,5,4,323,46,2022
2022-11-19 02:00:00,2.62,0.0,2.62,0.0,12,,,,19,2,11,5,4,323,46,2022
2022-11-19 03:00:00,2.64,0.0,2.64,0.0,12,,,,19,3,11,5,4,323,46,2022
2022-11-19 04:00:00,2.62,0.0,2.62,0.0,12,,,,19,4,11,5,4,323,46,2022
2022-11-19 05:00:00,2.5300000000000002,0.0,2.5300000000000002,0.0,12,,,,19,5,11,5,4,323,46,2022
2022-11-19 06:00:00,2.5,0.0,2.5,0.0,12,,,,19,6,11,5,4,323,46,2022
2022-11-19 07:00:00,2.4699999999999998,0.0,2.4699999999999998,0.0,12,,,,19,7,11,5,4,323,46,2022
2022-11-19 08:00:00,2.48,0.0,2.48,0.0,12,,,,19,8,11,5,4,323,46,2022
2022-11-19 09:00:00,3.58,0.0,3.58,0.0,12,,,,19,9,11,5,4,323,46,2022
2022-11-19 10:00:00,6.52,0.0,6.52,0.0,12,,,,19,10,11,5,4,323,46,2022
2022-11-19 11:00:00,7.3100000000000005,0.0,7.3100000000000005,0.0,12,,,,19,11,11,5,4,323,46,2022
2022-11-19 12:00:00,6.62,0.0,6.62,0.0,12,,,,19,12,11,5,4,323,46,2022
2022-11-19 13:00:00,7.529999999999999,0.0,7.529999999999999,0.0,12,,,,19,13,11,5,4,323,46,2022
2022-11-19 14:00:00,8.09,0.0,8.09,0.0,12,,,,19,14,11,5,4,323,46,2022
2022-11-19 15:00:00,6.6899999999999995,0.0,6.6899999999999995,0.0,12,,,,19,15,11,5,4,323,46,2022
2022-11-19 16:00:00,7.07,0.0,7.07,0.0,12,,,,19,16,11,5,4,323,46,2022
2022-11-19 17:00:00,5.59,0.0,5.59,0.0,12,,,,19,17,11,5,4,323,46,2022
2022-11-19 18:00:00,4.6,0.0,4.6,0.0,12,,,,19,18,11,5,4,323,46,2022
2022-11-19 19:00:00,4.07,0.0,4.07,0.0,12,,,,19,19,11,5,4,323,46,2022
2022-11-19 20:00:00,2.87,0.0,2.87,0.0,12,,,,19,20,11,5,4,323,46,2022
2022-11-19 21:00:00,2.7800000000000002,0.0,2.7800000000000002,0.0,12,,,,19,21,11,5,4,323,46,2022
2022-11-19 22:00:00,2.71,0.0,2.71,0.0,12,,,,19,22,11,5,4,323,46,2022
2022-11-19 23:00:00,2.7,0.0,2.7,0.0,12,,,,19,23,11,5,4,323,46,2022
2022-11-20 00:00:00,2.66,0.0,2.66,0.0,12,,,,20,0,11,6,4,324,46,2022
2022-11-20 01:00:00,2.63,0.0,2.63,0.0,12,,,,20,1,11,6,4,324,46,2022
2022-11-20 02:00:00,2.6100000000000003,0.0,2.6100000000000003,0.0,12,,,,20,2,11,6,4,324,46,2022
2022-11-20 03:00:00,2.64,0.0,2.64,0.0,12,,,,20,3,11,6,4,324,46,2022
2022-11-20 04:00:00,2.6500000000000004,0.0,2.6500000000000004,0.0,12,,,,20,4,11,6,4,324,46,2022
2022-11-20 05:00:00,2.64,0.0,2.64,0.0,12,,,,20,5,11,6,4,324,46,2022
2022-11-20 06:00:00,2.62,0.0,2.62,0.0,12,,,,20,6,11,6,4,324,46,2022
2022-11-20 07:00:00,2.58,0.0,2.58,0.0,12,,,,20,7,11,6,4,324,46,2022
2022-11-20 08:00:00,2.63,0.0,2.63,0.0,12,,,,20,8,11,6,4,324,46,2022
2022-11-20 09:00:00,2.66,0.0,2.66,0.0,12,,,,20,9,11,6,4,324,46,2022
2022-11-20 10:00:00,2.74,0.0,2.74,0.0,12,,,,20,10,11,6,4,324,46,2022
2022-11-20 11:00:00,2.83,0.0,2.83,0.0,12,,,,20,11,11,6,4,324,46,2022
2022-11-20 12:00:00,2.83,0.0,2.83,0.0,12,,,,20,12,11,6,4,324,46,2022
2022-11-20 13:00:00,2.8499999999999996,0.0,2.8499999999999996,0.0,12,,,,20,13,11,6,4,324,46,2022
2022-11-20 14:00:00,2.8499999999999996,0.0,2.8499999999999996,0.0,12,,,,20,14,11,6,4,324,46,2022
2022-11-20 15:00:00,2.86,0.0,2.86,0.0,12,,,,20,15,11,6,4,324,46,2022
2022-11-20 16:00:00,2.88,0.0,2.88,0.0,12,,,,20,16,11,6,4,324,46,2022
2022-11-20 17:00:00,2.95,0.0,2.95,0.0,12,,,,20,17,11,6,4,324,46,2022
2022-11-20 18:00:00,2.8,0.0,2.8,0.0,12,,,,20,18,11,6,4,324,46,2022
2022-11-20 19:00:00,2.74,0.0,2.74,0.0,12,,,,20,19,11,6,4,324,46,2022
2022-11-20 20:00:00,2.76,0.0,2.76,0.0,12,,,,20,20,11,6,4,324,46,2022
2022-11-20 21:00:00,2.73,0.0,2.73,0.0,12,,,,20,21,11,6,4,324,46,2022
2022-11-20 22:00:00,2.6900000000000004,0.0,2.6900000000000004,0.0,12,,,,20,22,11,6,4,324,46,2022
2022-11-20 23:00:00,2.6500000000000004,0.0,2.6500000000000004,0.0,12,,,,20,23,11,6,4,324,46,2022
2022-11-21 00:00:00,2.63,0.0,2.63,0.0,12,,,,21,0,11,0,4,325,47,2022
2022-11-21 01:00:00,2.63,0.0,2.63,0.0,12,,,,21,1,11,0,4,325,47,2022
2022-11-21 02:00:00,2.63,0.0,2.63,0.0,12,,,,21,2,11,0,4,325,47,2022
2022-11-21 03:00:00,2.64,0.0,2.64,0.0,12,,,,21,3,11,0,4,325,47,2022
2022-11-21 04:00:00,2.63,0.0,2.63,0.0,12,,,,21,4,11,0,4,325,47,2022
2022-11-21 05:00:00,2.6,0.0,2.6,0.0,12,,,,21,5,11,0,4,325,47,2022
2022-11-21 06:00:00,2.5700000000000003,0.0,2.5700000000000003,0.0,12,,,,21,6,11,0,4,325,47,2022
2022-11-21 07:00:00,2.58,0.0,2.58,0.0,12,,,,21,7,11,0,4,325,47,2022
2022-11-21 08:00:00,2.6100000000000003,0.0,2.6100000000000003,0.0,12,,,,21,8,11,0,4,325,47,2022
2022-11-21 09:00:00,3.25,0.0,3.25,0.0,12,,,,21,9,11,0,4,325,47,2022
2022-11-21 10:00:00,4.09,0.0,4.09,0.0,12,,,,21,10,11,0,4,325,47,2022
