Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2022-12-12 00:00:00,33.3,0.0,33.3,0.0,3,,,,12,0,12,0,4,346,50,2022
2022-12-12 01:00:00,61.6,0.0,61.6,0.0,3,,,,12,1,12,0,4,346,50,2022
2022-12-12 02:00:00,54.9,0.0,54.9,0.0,3,,,,12,2,12,0,4,346,50,2022
2022-12-12 03:00:00,54.2,0.0,54.2,0.0,3,,,,12,3,12,0,4,346,50,2022
2022-12-12 04:00:00,52.8,0.0,52.8,0.0,3,,,,12,4,12,0,4,346,50,2022
2022-12-12 05:00:00,51.8,0.0,51.8,0.0,3,,,,12,5,12,0,4,346,50,2022
2022-12-12 06:00:00,137.8,0.0,137.8,0.0,3,,,,12,6,12,0,4,346,50,2022
2022-12-12 07:00:00,107.0,0.0,107.0,0.0,3,,,,12,7,12,0,4,346,50,2022
2022-12-12 08:00:00,100.4,0.0,100.4,0.0,3,,,,12,8,12,0,4,346,50,2022
2022-12-12 09:00:00,92.5,0.0,92.5,0.0,3,,,,12,9,12,0,4,346,50,2022
2022-12-12 10:00:00,150.8,0.0,150.8,0.0,3,,,,12,10,12,0,4,346,50,2022
2022-12-12 11:00:00,118.6,0.0,118.6,0.0,3,,,,12,11,12,0,4,346,50,2022
2022-12-12 12:00:00,79.0,0.0,79.0,0.0,3,,,,12,12,12,0,4,346,50,2022
2022-12-12 13:00:00,112.1,0.0,112.1,0.0,3,,,,12,13,12,0,4,346,50,2022
2022-12-12 14:00:00,95.80000000000001,0.0,95.80000000000001,0.0,3,,,,12,14,12,0,4,346,50,2022
2022-12-12 15:00:00,168.3,0.0,168.3,0.0,3,,,,12,15,12,0,4,346,50,2022
2022-12-12 16:00:00,87.6,0.0,87.6,0.0,3,,,,12,16,12,0,4,346,50,2022
2022-12-12 17:00:00,86.2,0.0,86.2,0.0,3,,,,12,17,12,0,4,346,50,2022
2022-12-12 18:00:00,105.19999999999999,0.0,105.19999999999999,0.0,3,,,,12,18,12,0,4,346,50,2022
2022-12-12 19:00:00,104.4,0.0,104.4,0.0,3,,,,12,19,12,0,4,346,50,2022
2022-12-12 20:00:00,107.6,0.0,107.6,0.0,3,,,,12,20,12,0,4,346,50,2022
2022-12-12 21:00:00,126.10000000000001,0.0,126.10000000000001,0.0,3,,,,12,21,12,0,4,346,50,2022
2022-12-12 22:00:00,171.6,0.0,171.6,0.0,3,,,,12,22,12,0,4,346,50,2022
2022-12-12 23:00:00,95.3,0.0,95.3,0.0,3,,,,12,23,12,0,4,346,50,2022
2022-12-13 00:00:00,90.9,0.0,90.9,0.0,3,,,,13,0,12,1,4,347,50,2022
2022-12-13 01:00:00,81.6,0.0,81.6,0.0,3,,,,13,1,12,1,4,347,50,2022
2022-12-13 02:00:00,72.9,0.0,72.9,0.0,3,,,,13,2,12,1,4,347,50,2022
2022-12-13 03:00:00,71.4,0.0,71.4,0.0,3,,,,13,3,12,1,4,347,50,2022
2022-12-13 04:00:00,72.3,0.0,72.3,0.0,3,,,,13,4,12,1,4,347,50,2022
2022-12-13 05:00:00,75.1,0.0,75.1,0.0,3,,,,13,5,12,1,4,347,50,2022
2022-12-13 06:00:00,150.2,0.0,150.2,0.0,3,,,,13,6,12,1,4,347,50,2022
2022-12-13 07:00:00,109.2,0.0,109.2,0.0,3,,,,13,7,12,1,4,347,50,2022
2022-12-13 08:00:00,117.8,0.0,117.8,0.0,3,,,,13,8,12,1,4,347,50,2022
2022-12-13 09:00:00,98.8,0.0,98.8,0.0,3,,,,13,9,12,1,4,347,50,2022
2022-12-13 10:00:00,135.6,0.0,135.6,0.0,3,,,,13,10,12,1,4,347,50,2022
2022-12-13 11:00:00,106.80000000000001,0.0,106.80000000000001,0.0,3,,,,13,11,12,1,4,347,50,2022
2022-12-13 12:00:00,99.19999999999999,0.0,99.19999999999999,0.0,3,,,,13,12,12,1,4,347,50,2022
2022-12-13 13:00:00,103.0,0.0,103.0,0.0,3,,,,13,13,12,1,4,347,50,2022
2022-12-13 14:00:00,110.0,0.0,110.0,0.0,3,,,,13,14,12,1,4,347,50,2022
2022-12-13 15:00:00,145.1,0.0,145.1,0.0,3,,,,13,15,12,1,4,347,50,2022
2022-12-13 16:00:00,84.19999999999999,0.0,84.19999999999999,0.0,3,,,,13,16,12,1,4,347,50,2022
2022-12-13 17:00:00,80.30000000000001,0.0,80.30000000000001,0.0,3,,,,13,17,12,1,4,347,50,2022
2022-12-13 18:00:00,90.69999999999999,0.0,90.69999999999999,0.0,3,,,,13,18,12,1,4,347,50,2022
2022-12-13 19:00:00,96.6,0.0,96.6,0.0,3,,,,13,19,12,1,4,347,50,2022
2022-12-13 20:00:00,86.6,0.0,86.6,0.0,3,,,,13,20,12,1,4,347,50,2022
2022-12-13 21:00:00,152.3,0.0,152.3,0.0,3,,,,13,21,12,1,4,347,50,2022
2022-12-13 22:00:00,107.6,0.0,107.6,0.0,3,,,,13,22,12,1,4,347,50,2022
2022-12-13 23:00:00,77.9,0.0,77.9,0.0,3,,,,13,23,12,1,4,347,50,2022
2022-12-14 00:00:00,67.8,0.0,67.8,0.0,3,,,,14,0,12,2,4,348,50,2022
2022-12-14 01:00:00,60.7,0.0,60.7,0.0,3,,,,14,1,12,2,4,348,50,2022
2022-12-14 02:00:00,56.5,0.0,56.5,0.0,3,,,,14,2,12,2,4,348,50,2022
2022-12-14 03:00:00,51.9,0.0,51.9,0.0,3,,,,14,3,12,2,4,348,50,2022
2022-12-14 04:00:00,52.4,0.0,52.4,0.0,3,,,,14,4,12,2,4,348,50,2022
2022-12-14 05:00:00,52.8,0.0,52.8,0.0,3,,,,14,5,12,2,4,348,50,2022
2022-12-14 06:00:00,133.7,0.0,133.7,0.0,3,,,,14,6,12,2,4,348,50,2022
2022-12-14 07:00:00,85.8,0.0,85.8,0.0,3,,,,14,7,12,2,4,348,50,2022
2022-12-14 08:00:00,101.7,0.0,101.7,0.0,3,,,,14,8,12,2,4,348,50,2022
2022-12-14 09:00:00,88.0,0.0,88.0,0.0,3,,,,14,9,12,2,4,348,50,2022
2022-12-14 10:00:00,100.9,0.0,100.9,0.0,3,,,,14,10,12,2,4,348,50,2022
2022-12-14 11:00:00,78.7,0.0,78.7,0.0,3,,,,14,11,12,2,4,348,50,2022
2022-12-14 12:00:00,81.4,0.0,81.4,0.0,3,,,,14,12,12,2,4,348,50,2022
2022-12-14 13:00:00,108.19999999999999,0.0,108.19999999999999,0.0,3,,,,14,13,12,2,4,348,50,2022
2022-12-14 14:00:00,132.7,0.0,132.7,0.0,3,,,,14,14,12,2,4,348,50,2022
2022-12-14 15:00:00,95.0,0.0,95.0,0.0,3,,,,14,15,12,2,4,348,50,2022
2022-12-14 16:00:00,59.2,0.0,59.2,0.0,3,,,,14,16,12,2,4,348,50,2022
2022-12-14 17:00:00,62.4,0.0,62.4,0.0,3,,,,14,17,12,2,4,348,50,2022
2022-12-14 18:00:00,91.4,0.0,91.4,0.0,3,,,,14,18,12,2,4,348,50,2022
2022-12-14 19:00:00,87.69999999999999,0.0,87.69999999999999,0.0,3,,,,14,19,12,2,4,348,50,2022
2022-12-14 20:00:00,106.69999999999999,0.0,106.69999999999999,0.0,3,,,,14,20,12,2,4,348,50,2022
2022-12-14 21:00:00,160.1,0.0,160.1,0.0,3,,,,14,21,12,2,4,348,50,2022
2022-12-14 22:00:00,88.80000000000001,0.0,88.80000000000001,0.0,3,,,,14,22,12,2,4,348,50,2022
2022-12-14 23:00:00,83.6,0.0,83.6,0.0,3,,,,14,23,12,2,4,348,50,2022
2022-12-15 00:00:00,66.5,0.0,66.5,0.0,3,,,,15,0,12,3,4,349,50,2022
2022-12-15 01:00:00,54.0,0.0,54.0,0.0,3,,,,15,1,12,3,4,349,50,2022
2022-12-15 02:00:00,49.2,0.0,49.2,0.0,3,,,,15,2,12,3,4,349,50,2022
2022-12-15 03:00:00,48.599999999999994,0.0,48.599999999999994,0.0,3,,,,15,3,12,3,4,349,50,2022
2022-12-15 04:00:00,45.599999999999994,0.0,45.599999999999994,0.0,3,,,,15,4,12,3,4,349,50,2022
2022-12-15 05:00:00,52.3,0.0,52.3,0.0,3,,,,15,5,12,3,4,349,50,2022
2022-12-15 06:00:00,122.6,0.0,122.6,0.0,3,,,,15,6,12,3,4,349,50,2022
2022-12-15 07:00:00,117.6,0.0,117.6,0.0,3,,,,15,7,12,3,4,349,50,2022
2022-12-15 08:00:00,106.7,0.0,106.7,0.0,3,,,,15,8,12,3,4,349,50,2022
2022-12-15 09:00:00,69.80000000000001,0.0,69.80000000000001,0.0,3,,,,15,9,12,3,4,349,50,2022
2022-12-15 10:00:00,118.19999999999999,0.0,118.19999999999999,0.0,3,,,,15,10,12,3,4,349,50,2022
2022-12-15 11:00:00,119.7,0.0,119.7,0.0,3,,,,15,11,12,3,4,349,50,2022
2022-12-15 12:00:00,83.6,0.0,83.6,0.0,3,,,,15,12,12,3,4,349,50,2022
2022-12-15 13:00:00,80.1,0.0,80.1,0.0,3,,,,15,13,12,3,4,349,50,2022
2022-12-15 14:00:00,92.3,0.0,92.3,0.0,3,,,,15,14,12,3,4,349,50,2022
2022-12-15 15:00:00,66.0,0.0,66.0,0.0,3,,,,15,15,12,3,4,349,50,2022
2022-12-15 16:00:00,116.80000000000001,0.0,116.80000000000001,0.0,3,,,,15,16,12,3,4,349,50,2022
2022-12-15 17:00:00,110.5,0.0,110.5,0.0,3,,,,15,17,12,3,4,349,50,2022
2022-12-15 18:00:00,102.5,0.0,102.5,0.0,3,,,,15,18,12,3,4,349,50,2022
2022-12-15 19:00:00,105.7,0.0,105.7,0.0,3,,,,15,19,12,3,4,349,50,2022
2022-12-15 20:00:00,110.4,0.0,110.4,0.0,3,,,,15,20,12,3,4,349,50,2022
2022-12-15 21:00:00,116.2,0.0,116.2,0.0,3,,,,15,21,12,3,4,349,50,2022
2022-12-15 22:00:00,157.5,0.0,157.5,0.0,3,,,,15,22,12,3,4,349,50,2022
2022-12-15 23:00:00,141.8,0.0,141.8,0.0,3,,,,15,23,12,3,4,349,50,2022
2022-12-16 00:00:00,77.80000000000001,0.0,77.80000000000001,0.0,3,,,,16,0,12,4,4,350,50,2022
2022-12-16 01:00:00,57.3,0.0,57.3,0.0,3,,,,16,1,12,4,4,350,50,2022
2022-12-16 02:00:00,54.099999999999994,0.0,54.099999999999994,0.0,3,,,,16,2,12,4,4,350,50,2022
2022-12-16 03:00:00,52.2,0.0,52.2,0.0,3,,,,16,3,12,4,4,350,50,2022
2022-12-16 04:00:00,49.099999999999994,0.0,49.099999999999994,0.0,3,,,,16,4,12,4,4,350,50,2022
2022-12-16 05:00:00,51.6,0.0,51.6,0.0,3,,,,16,5,12,4,4,350,50,2022
2022-12-16 06:00:00,69.8,0.0,69.8,0.0,3,,,,16,6,12,4,4,350,50,2022
2022-12-16 07:00:00,167.1,0.0,167.1,0.0,3,,,,16,7,12,4,4,350,50,2022
2022-12-16 08:00:00,100.9,0.0,100.9,0.0,3,,,,16,8,12,4,4,350,50,2022
2022-12-16 09:00:00,90.3,0.0,90.3,0.0,3,,,,16,9,12,4,4,350,50,2022
2022-12-16 10:00:00,73.4,0.0,73.4,0.0,3,,,,16,10,12,4,4,350,50,2022
2022-12-16 11:00:00,193.39999999999998,0.0,193.39999999999998,0.0,3,,,,16,11,12,4,4,350,50,2022
2022-12-16 12:00:00,141.7,0.0,141.7,0.0,3,,,,16,12,12,4,4,350,50,2022
2022-12-16 13:00:00,141.7,0.0,141.7,0.0,3,,,,16,13,12,4,4,350,50,2022
2022-12-16 14:00:00,155.4,0.0,155.4,0.0,3,,,,16,14,12,4,4,350,50,2022
2022-12-16 15:00:00,97.4,0.0,97.4,0.0,3,,,,16,15,12,4,4,350,50,2022
2022-12-16 16:00:00,100.7,0.0,100.7,0.0,3,,,,16,16,12,4,4,350,50,2022
2022-12-16 17:00:00,100.6,0.0,100.6,0.0,3,,,,16,17,12,4,4,350,50,2022
2022-12-16 18:00:00,147.3,0.0,147.3,0.0,3,,,,16,18,12,4,4,350,50,2022
2022-12-16 19:00:00,148.0,0.0,148.0,0.0,3,,,,16,19,12,4,4,350,50,2022
2022-12-16 20:00:00,89.1,0.0,89.1,0.0,3,,,,16,20,12,4,4,350,50,2022
2022-12-16 21:00:00,88.9,0.0,88.9,0.0,3,,,,16,21,12,4,4,350,50,2022
2022-12-16 22:00:00,91.4,0.0,91.4,0.0,3,,,,16,22,12,4,4,350,50,2022
2022-12-16 23:00:00,86.19999999999999,0.0,86.19999999999999,0.0,3,,,,16,23,12,4,4,350,50,2022
2022-12-17 00:00:00,67.3,0.0,67.3,0.0,3,,,,17,0,12,5,4,351,50,2022
2022-12-17 01:00:00,56.599999999999994,0.0,56.599999999999994,0.0,3,,,,17,1,12,5,4,351,50,2022
2022-12-17 02:00:00,53.5,0.0,53.5,0.0,3,,,,17,2,12,5,4,351,50,2022
2022-12-17 03:00:00,111.30000000000001,0.0,111.30000000000001,0.0,3,,,,17,3,12,5,4,351,50,2022
2022-12-17 04:00:00,49.0,0.0,49.0,0.0,3,,,,17,4,12,5,4,351,50,2022
2022-12-17 05:00:00,46.8,0.0,46.8,0.0,3,,,,17,5,12,5,4,351,50,2022
2022-12-17 06:00:00,53.7,0.0,53.7,0.0,3,,,,17,6,12,5,4,351,50,2022
2022-12-17 07:00:00,83.2,0.0,83.2,0.0,3,,,,17,7,12,5,4,351,50,2022
2022-12-17 08:00:00,88.6,0.0,88.6,0.0,3,,,,17,8,12,5,4,351,50,2022
2022-12-17 09:00:00,87.6,0.0,87.6,0.0,3,,,,17,9,12,5,4,351,50,2022
2022-12-17 10:00:00,153.0,0.0,153.0,0.0,3,,,,17,10,12,5,4,351,50,2022
2022-12-17 11:00:00,94.7,0.0,94.7,0.0,3,,,,17,11,12,5,4,351,50,2022
2022-12-17 12:00:00,86.0,0.0,86.0,0.0,3,,,,17,12,12,5,4,351,50,2022
2022-12-17 13:00:00,93.4,0.0,93.4,0.0,3,,,,17,13,12,5,4,351,50,2022
2022-12-17 14:00:00,130.8,0.0,130.8,0.0,3,,,,17,14,12,5,4,351,50,2022
2022-12-17 15:00:00,110.19999999999999,0.0,110.19999999999999,0.0,3,,,,17,15,12,5,4,351,50,2022
2022-12-17 16:00:00,81.4,0.0,81.4,0.0,3,,,,17,16,12,5,4,351,50,2022
2022-12-17 17:00:00,94.69999999999999,0.0,94.69999999999999,0.0,3,,,,17,17,12,5,4,351,50,2022
2022-12-17 18:00:00,100.30000000000001,0.0,100.30000000000001,0.0,3,,,,17,18,12,5,4,351,50,2022
2022-12-17 19:00:00,84.5,0.0,84.5,0.0,3,,,,17,19,12,5,4,351,50,2022
2022-12-17 20:00:00,105.9,0.0,105.9,0.0,3,,,,17,20,12,5,4,351,50,2022
2022-12-17 21:00:00,115.6,0.0,115.6,0.0,3,,,,17,21,12,5,4,351,50,2022
2022-12-17 22:00:00,85.1,0.0,85.1,0.0,3,,,,17,22,12,5,4,351,50,2022
2022-12-17 23:00:00,76.6,0.0,76.6,0.0,3,,,,17,23,12,5,4,351,50,2022
2022-12-18 00:00:00,76.6,0.0,76.6,0.0,3,,,,18,0,12,6,4,352,50,2022
2022-12-18 01:00:00,59.3,0.0,59.3,0.0,3,,,,18,1,12,6,4,352,50,2022
2022-12-18 02:00:00,58.3,0.0,58.3,0.0,3,,,,18,2,12,6,4,352,50,2022
2022-12-18 03:00:00,51.099999999999994,0.0,51.099999999999994,0.0,3,,,,18,3,12,6,4,352,50,2022
2022-12-18 04:00:00,49.2,0.0,49.2,0.0,3,,,,18,4,12,6,4,352,50,2022
2022-12-18 05:00:00,50.8,0.0,50.8,0.0,3,,,,18,5,12,6,4,352,50,2022
2022-12-18 06:00:00,92.4,0.0,92.4,0.0,3,,,,18,6,12,6,4,352,50,2022
2022-12-18 07:00:00,65.5,0.0,65.5,0.0,3,,,,18,7,12,6,4,352,50,2022
2022-12-18 08:00:00,75.2,0.0,75.2,0.0,3,,,,18,8,12,6,4,352,50,2022
2022-12-18 09:00:00,83.2,0.0,83.2,0.0,3,,,,18,9,12,6,4,352,50,2022
2022-12-18 10:00:00,97.19999999999999,0.0,97.19999999999999,0.0,3,,,,18,10,12,6,4,352,50,2022
2022-12-18 11:00:00,179.5,0.0,179.5,0.0,3,,,,18,11,12,6,4,352,50,2022
2022-12-18 12:00:00,126.80000000000001,0.0,126.80000000000001,0.0,3,,,,18,12,12,6,4,352,50,2022
2022-12-18 13:00:00,113.8,0.0,113.8,0.0,3,,,,18,13,12,6,4,352,50,2022
2022-12-18 14:00:00,166.7,0.0,166.7,0.0,3,,,,18,14,12,6,4,352,50,2022
2022-12-18 15:00:00,155.0,0.0,155.0,0.0,3,,,,18,15,12,6,4,352,50,2022
2022-12-18 16:00:00,79.1,0.0,79.1,0.0,3,,,,18,16,12,6,4,352,50,2022
2022-12-18 17:00:00,74.69999999999999,0.0,74.69999999999999,0.0,3,,,,18,17,12,6,4,352,50,2022
2022-12-18 18:00:00,87.9,0.0,87.9,0.0,3,,,,18,18,12,6,4,352,50,2022
2022-12-18 19:00:00,82.7,0.0,82.7,0.0,3,,,,18,19,12,6,4,352,50,2022
2022-12-18 20:00:00,126.8,0.0,126.8,0.0,3,,,,18,20,12,6,4,352,50,2022
2022-12-18 21:00:00,113.0,0.0,113.0,0.0,3,,,,18,21,12,6,4,352,50,2022
2022-12-18 22:00:00,86.9,0.0,86.9,0.0,3,,,,18,22,12,6,4,352,50,2022
2022-12-18 23:00:00,82.9,0.0,82.9,0.0,3,,,,18,23,12,6,4,352,50,2022
2022-12-19 00:00:00,87.3,0.0,87.3,0.0,3,,,,19,0,12,0,4,353,51,2022
2022-12-19 01:00:00,127.5,0.0,127.5,0.0,3,,,,19,1,12,0,4,353,51,2022
2022-12-19 02:00:00,76.4,0.0,76.4,0.0,3,,,,19,2,12,0,4,353,51,2022
2022-12-19 03:00:00,50.0,0.0,50.0,0.0,3,,,,19,3,12,0,4,353,51,2022
2022-12-19 04:00:00,50.7,0.0,50.7,0.0,3,,,,19,4,12,0,4,353,51,2022
2022-12-19 05:00:00,117.4,0.0,117.4,0.0,3,,,,19,5,12,0,4,353,51,2022
2022-12-19 06:00:00,145.0,0.0,145.0,0.0,3,,,,19,6,12,0,4,353,51,2022
