Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2022-12-05 00:00:00,24.9,0.0,24.9,0.0,17,,,,5,0,12,0,4,339,49,2022
2022-12-05 01:00:00,45.5,0.0,45.5,0.0,17,,,,5,1,12,0,4,339,49,2022
2022-12-05 02:00:00,45.6,0.0,45.6,0.0,17,,,,5,2,12,0,4,339,49,2022
2022-12-05 03:00:00,40.7,0.0,40.7,0.0,17,,,,5,3,12,0,4,339,49,2022
2022-12-05 04:00:00,40.5,0.0,40.5,0.0,17,,,,5,4,12,0,4,339,49,2022
2022-12-05 05:00:00,43.2,0.0,43.2,0.0,17,,,,5,5,12,0,4,339,49,2022
2022-12-05 06:00:00,72.7,0.0,72.7,0.0,17,,,,5,6,12,0,4,339,49,2022
2022-12-05 07:00:00,88.0,0.0,88.0,0.0,17,,,,5,7,12,0,4,339,49,2022
2022-12-05 08:00:00,90.6,0.0,90.6,0.0,17,,,,5,8,12,0,4,339,49,2022
2022-12-05 09:00:00,78.9,0.0,78.9,0.0,17,,,,5,9,12,0,4,339,49,2022
2022-12-05 10:00:00,112.7,0.0,112.7,0.0,17,,,,5,10,12,0,4,339,49,2022
2022-12-05 11:00:00,70.7,0.0,70.7,0.0,17,,,,5,11,12,0,4,339,49,2022
2022-12-05 12:00:00,79.3,0.0,79.3,0.0,17,,,,5,12,12,0,4,339,49,2022
2022-12-05 13:00:00,67.8,0.0,67.8,0.0,17,,,,5,13,12,0,4,339,49,2022
2022-12-05 14:00:00,66.1,0.0,66.1,0.0,17,,,,5,14,12,0,4,339,49,2022
2022-12-05 15:00:00,77.8,0.0,77.8,0.0,17,,,,5,15,12,0,4,339,49,2022
2022-12-05 16:00:00,89.19999999999999,0.0,89.19999999999999,0.0,17,,,,5,16,12,0,4,339,49,2022
2022-12-05 17:00:00,82.1,0.0,82.1,0.0,17,,,,5,17,12,0,4,339,49,2022
2022-12-05 18:00:00,70.1,0.0,70.1,0.0,17,,,,5,18,12,0,4,339,49,2022
2022-12-05 19:00:00,76.3,0.0,76.3,0.0,17,,,,5,19,12,0,4,339,49,2022
2022-12-05 20:00:00,77.1,0.0,77.1,0.0,17,,,,5,20,12,0,4,339,49,2022
2022-12-05 21:00:00,77.9,0.0,77.9,0.0,17,,,,5,21,12,0,4,339,49,2022
2022-12-05 22:00:00,74.6,0.0,74.6,0.0,17,,,,5,22,12,0,4,339,49,2022
2022-12-05 23:00:00,75.0,0.0,75.0,0.0,17,,,,5,23,12,0,4,339,49,2022
2022-12-06 00:00:00,50.2,0.0,50.2,0.0,17,,,,6,0,12,1,4,340,49,2022
2022-12-06 01:00:00,48.0,0.0,48.0,0.0,17,,,,6,1,12,1,4,340,49,2022
2022-12-06 02:00:00,46.0,0.0,46.0,0.0,17,,,,6,2,12,1,4,340,49,2022
2022-12-06 03:00:00,42.599999999999994,0.0,42.599999999999994,0.0,17,,,,6,3,12,1,4,340,49,2022
