Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2022-11-27 00:00:00,121.1,0.0,121.1,0.0,16,,,,27,0,11,6,4,331,47,2022
2022-11-27 01:00:00,306.9,0.0,306.9,0.0,16,,,,27,1,11,6,4,331,47,2022
2022-11-27 02:00:00,200.8,0.0,200.8,0.0,16,,,,27,2,11,6,4,331,47,2022
2022-11-27 03:00:00,172.39999999999998,0.0,172.39999999999998,0.0,16,,,,27,3,11,6,4,331,47,2022
2022-11-27 04:00:00,175.0,0.0,175.0,0.0,16,,,,27,4,11,6,4,331,47,2022
2022-11-27 05:00:00,170.6,0.0,170.6,0.0,16,,,,27,5,11,6,4,331,47,2022
2022-11-27 06:00:00,248.6,0.0,248.6,0.0,16,,,,27,6,11,6,4,331,47,2022
2022-11-27 07:00:00,195.0,0.0,195.0,0.0,16,,,,27,7,11,6,4,331,47,2022
2022-11-27 08:00:00,277.6,0.0,277.6,0.0,16,,,,27,8,11,6,4,331,47,2022
2022-11-27 09:00:00,310.0,0.0,310.0,0.0,16,,,,27,9,11,6,4,331,47,2022
2022-11-27 10:00:00,352.79999999999995,0.0,352.79999999999995,0.0,16,,,,27,10,11,6,4,331,47,2022
2022-11-27 11:00:00,324.7,0.0,324.7,0.0,16,,,,27,11,11,6,4,331,47,2022
2022-11-27 12:00:00,363.0,0.0,363.0,0.0,16,,,,27,12,11,6,4,331,47,2022
2022-11-27 13:00:00,368.4,0.0,368.4,0.0,16,,,,27,13,11,6,4,331,47,2022
2022-11-27 14:00:00,365.1,0.0,365.1,0.0,16,,,,27,14,11,6,4,331,47,2022
2022-11-27 15:00:00,293.2,0.0,293.2,0.0,16,,,,27,15,11,6,4,331,47,2022
2022-11-27 16:00:00,349.3,0.0,349.3,0.0,16,,,,27,16,11,6,4,331,47,2022
2022-11-27 17:00:00,311.6,0.0,311.6,0.0,16,,,,27,17,11,6,4,331,47,2022
2022-11-27 18:00:00,425.0,0.0,425.0,0.0,16,,,,27,18,11,6,4,331,47,2022
2022-11-27 19:00:00,437.70000000000005,0.0,437.70000000000005,0.0,16,,,,27,19,11,6,4,331,47,2022
2022-11-27 20:00:00,415.3,0.0,415.3,0.0,16,,,,27,20,11,6,4,331,47,2022
2022-11-27 21:00:00,421.4,0.0,421.4,0.0,16,,,,27,21,11,6,4,331,47,2022
2022-11-27 22:00:00,396.1,0.0,396.1,0.0,16,,,,27,22,11,6,4,331,47,2022
2022-11-27 23:00:00,270.5,0.0,270.5,0.0,16,,,,27,23,11,6,4,331,47,2022
2022-11-28 00:00:00,246.2,0.0,246.2,0.0,16,,,,28,0,11,0,4,332,48,2022
2022-11-28 01:00:00,297.70000000000005,0.0,297.70000000000005,0.0,16,,,,28,1,11,0,4,332,48,2022
2022-11-28 02:00:00,216.0,0.0,216.0,0.0,16,,,,28,2,11,0,4,332,48,2022
2022-11-28 03:00:00,181.1,0.0,181.1,0.0,16,,,,28,3,11,0,4,332,48,2022
2022-11-28 04:00:00,178.5,0.0,178.5,0.0,16,,,,28,4,11,0,4,332,48,2022
2022-11-28 05:00:00,177.0,0.0,177.0,0.0,16,,,,28,5,11,0,4,332,48,2022
2022-11-28 06:00:00,205.2,0.0,205.2,0.0,16,,,,28,6,11,0,4,332,48,2022
2022-11-28 07:00:00,302.1,0.0,302.1,0.0,16,,,,28,7,11,0,4,332,48,2022
2022-11-28 08:00:00,232.60000000000002,0.0,232.60000000000002,0.0,16,,,,28,8,11,0,4,332,48,2022
2022-11-28 09:00:00,353.2,0.0,353.2,0.0,16,,,,28,9,11,0,4,332,48,2022
2022-11-28 10:00:00,321.70000000000005,0.0,321.70000000000005,0.0,16,,,,28,10,11,0,4,332,48,2022
2022-11-28 11:00:00,335.0,0.0,335.0,0.0,16,,,,28,11,11,0,4,332,48,2022
2022-11-28 12:00:00,331.4,0.0,331.4,0.0,16,,,,28,12,11,0,4,332,48,2022
2022-11-28 13:00:00,326.6,0.0,326.6,0.0,16,,,,28,13,11,0,4,332,48,2022
2022-11-28 14:00:00,293.7,0.0,293.7,0.0,16,,,,28,14,11,0,4,332,48,2022
2022-11-28 15:00:00,296.5,0.0,296.5,0.0,16,,,,28,15,11,0,4,332,48,2022
2022-11-28 16:00:00,329.1,0.0,329.1,0.0,16,,,,28,16,11,0,4,332,48,2022
2022-11-28 17:00:00,267.6,0.0,267.6,0.0,16,,,,28,17,11,0,4,332,48,2022
2022-11-28 18:00:00,395.1,0.0,395.1,0.0,16,,,,28,18,11,0,4,332,48,2022
2022-11-28 19:00:00,466.9,0.0,466.9,0.0,16,,,,28,19,11,0,4,332,48,2022
2022-11-28 20:00:00,353.20000000000005,0.0,353.20000000000005,0.0,16,,,,28,20,11,0,4,332,48,2022
2022-11-28 21:00:00,336.5,0.0,336.5,0.0,16,,,,28,21,11,0,4,332,48,2022
2022-11-28 22:00:00,436.0,0.0,436.0,0.0,16,,,,28,22,11,0,4,332,48,2022
2022-11-28 23:00:00,292.6,0.0,292.6,0.0,16,,,,28,23,11,0,4,332,48,2022
2022-11-29 00:00:00,210.5,0.0,210.5,0.0,16,,,,29,0,11,1,4,333,48,2022
2022-11-29 01:00:00,228.0,0.0,228.0,0.0,16,,,,29,1,11,1,4,333,48,2022
2022-11-29 02:00:00,229.2,0.0,229.2,0.0,16,,,,29,2,11,1,4,333,48,2022
2022-11-29 03:00:00,180.5,0.0,180.5,0.0,16,,,,29,3,11,1,4,333,48,2022
2022-11-29 04:00:00,175.0,0.0,175.0,0.0,16,,,,29,4,11,1,4,333,48,2022
2022-11-29 05:00:00,177.8,0.0,177.8,0.0,16,,,,29,5,11,1,4,333,48,2022
2022-11-29 06:00:00,253.5,0.0,253.5,0.0,16,,,,29,6,11,1,4,333,48,2022
2022-11-29 07:00:00,276.9,0.0,276.9,0.0,16,,,,29,7,11,1,4,333,48,2022
2022-11-29 08:00:00,263.8,0.0,263.8,0.0,16,,,,29,8,11,1,4,333,48,2022
2022-11-29 09:00:00,307.70000000000005,0.0,307.70000000000005,0.0,16,,,,29,9,11,1,4,333,48,2022
2022-11-29 10:00:00,361.9,0.0,361.9,0.0,16,,,,29,10,11,1,4,333,48,2022
2022-11-29 11:00:00,328.4,0.0,328.4,0.0,16,,,,29,11,11,1,4,333,48,2022
2022-11-29 12:00:00,312.9,0.0,312.9,0.0,16,,,,29,12,11,1,4,333,48,2022
2022-11-29 13:00:00,299.6,0.0,299.6,0.0,16,,,,29,13,11,1,4,333,48,2022
2022-11-29 14:00:00,292.2,0.0,292.2,0.0,16,,,,29,14,11,1,4,333,48,2022
2022-11-29 15:00:00,318.8,0.0,318.8,0.0,16,,,,29,15,11,1,4,333,48,2022
2022-11-29 16:00:00,304.5,0.0,304.5,0.0,16,,,,29,16,11,1,4,333,48,2022
2022-11-29 17:00:00,299.1,0.0,299.1,0.0,16,,,,29,17,11,1,4,333,48,2022
2022-11-29 18:00:00,320.29999999999995,0.0,320.29999999999995,0.0,16,,,,29,18,11,1,4,333,48,2022
2022-11-29 19:00:00,397.7,0.0,397.7,0.0,16,,,,29,19,11,1,4,333,48,2022
2022-11-29 20:00:00,390.6,0.0,390.6,0.0,16,,,,29,20,11,1,4,333,48,2022
2022-11-29 21:00:00,368.9,0.0,368.9,0.0,16,,,,29,21,11,1,4,333,48,2022
2022-11-29 22:00:00,400.1,0.0,400.1,0.0,16,,,,29,22,11,1,4,333,48,2022
2022-11-29 23:00:00,335.1,0.0,335.1,0.0,16,,,,29,23,11,1,4,333,48,2022
2022-11-30 00:00:00,238.5,0.0,238.5,0.0,16,,,,30,0,11,2,4,334,48,2022
2022-11-30 01:00:00,197.10000000000002,0.0,197.10000000000002,0.0,16,,,,30,1,11,2,4,334,48,2022
2022-11-30 02:00:00,253.0,0.0,253.0,0.0,16,,,,30,2,11,2,4,334,48,2022
2022-11-30 03:00:00,194.3,0.0,194.3,0.0,16,,,,30,3,11,2,4,334,48,2022
2022-11-30 04:00:00,177.1,0.0,177.1,0.0,16,,,,30,4,11,2,4,334,48,2022
2022-11-30 05:00:00,180.1,0.0,180.1,0.0,16,,,,30,5,11,2,4,334,48,2022
2022-11-30 06:00:00,210.2,0.0,210.2,0.0,16,,,,30,6,11,2,4,334,48,2022
2022-11-30 07:00:00,278.0,0.0,278.0,0.0,16,,,,30,7,11,2,4,334,48,2022
2022-11-30 08:00:00,336.70000000000005,0.0,336.70000000000005,0.0,16,,,,30,8,11,2,4,334,48,2022
2022-11-30 09:00:00,265.9,0.0,265.9,0.0,16,,,,30,9,11,2,4,334,48,2022
2022-11-30 10:00:00,192.5,0.0,192.5,0.0,16,,,,30,10,11,2,4,334,48,2022
2022-11-30 11:00:00,356.4,0.0,356.4,0.0,16,,,,30,11,11,2,4,334,48,2022
2022-11-30 12:00:00,324.4,0.0,324.4,0.0,16,,,,30,12,11,2,4,334,48,2022
2022-11-30 13:00:00,310.9,0.0,310.9,0.0,16,,,,30,13,11,2,4,334,48,2022
2022-11-30 14:00:00,360.5,0.0,360.5,0.0,16,,,,30,14,11,2,4,334,48,2022
2022-11-30 15:00:00,306.5,0.0,306.5,0.0,16,,,,30,15,11,2,4,334,48,2022
2022-11-30 16:00:00,332.0,0.0,332.0,0.0,16,,,,30,16,11,2,4,334,48,2022
2022-11-30 17:00:00,303.79999999999995,0.0,303.79999999999995,0.0,16,,,,30,17,11,2,4,334,48,2022
2022-11-30 18:00:00,406.8,0.0,406.8,0.0,16,,,,30,18,11,2,4,334,48,2022
2022-11-30 19:00:00,438.3,0.0,438.3,0.0,16,,,,30,19,11,2,4,334,48,2022
2022-11-30 20:00:00,374.9,0.0,374.9,0.0,16,,,,30,20,11,2,4,334,48,2022
2022-11-30 21:00:00,375.4,0.0,375.4,0.0,16,,,,30,21,11,2,4,334,48,2022
2022-11-30 22:00:00,400.4,0.0,400.4,0.0,16,,,,30,22,11,2,4,334,48,2022
2022-11-30 23:00:00,294.6,0.0,294.6,0.0,16,,,,30,23,11,2,4,334,48,2022
2022-12-01 00:00:00,233.8,0.0,233.8,0.0,16,,,,1,0,12,3,4,335,48,2022
2022-12-01 01:00:00,236.60000000000002,0.0,236.60000000000002,0.0,16,,,,1,1,12,3,4,335,48,2022
2022-12-01 02:00:00,207.7,0.0,207.7,0.0,16,,,,1,2,12,3,4,335,48,2022
2022-12-01 03:00:00,168.0,0.0,168.0,0.0,16,,,,1,3,12,3,4,335,48,2022
2022-12-01 04:00:00,168.0,0.0,168.0,0.0,16,,,,1,4,12,3,4,335,48,2022
2022-12-01 05:00:00,171.4,0.0,171.4,0.0,16,,,,1,5,12,3,4,335,48,2022
2022-12-01 06:00:00,243.3,0.0,243.3,0.0,16,,,,1,6,12,3,4,335,48,2022
2022-12-01 07:00:00,245.8,0.0,245.8,0.0,16,,,,1,7,12,3,4,335,48,2022
2022-12-01 08:00:00,301.79999999999995,0.0,301.79999999999995,0.0,16,,,,1,8,12,3,4,335,48,2022
2022-12-01 09:00:00,353.8,0.0,353.8,0.0,16,,,,1,9,12,3,4,335,48,2022
2022-12-01 10:00:00,307.3,0.0,307.3,0.0,16,,,,1,10,12,3,4,335,48,2022
2022-12-01 11:00:00,320.20000000000005,0.0,320.20000000000005,0.0,16,,,,1,11,12,3,4,335,48,2022
2022-12-01 12:00:00,376.1,0.0,376.1,0.0,16,,,,1,12,12,3,4,335,48,2022
2022-12-01 13:00:00,321.9,0.0,321.9,0.0,16,,,,1,13,12,3,4,335,48,2022
2022-12-01 14:00:00,330.9,0.0,330.9,0.0,16,,,,1,14,12,3,4,335,48,2022
2022-12-01 15:00:00,283.5,0.0,283.5,0.0,16,,,,1,15,12,3,4,335,48,2022
2022-12-01 16:00:00,340.9,0.0,340.9,0.0,16,,,,1,16,12,3,4,335,48,2022
2022-12-01 17:00:00,352.2,0.0,352.2,0.0,16,,,,1,17,12,3,4,335,48,2022
2022-12-01 18:00:00,359.9,0.0,359.9,0.0,16,,,,1,18,12,3,4,335,48,2022
2022-12-01 19:00:00,437.70000000000005,0.0,437.70000000000005,0.0,16,,,,1,19,12,3,4,335,48,2022
2022-12-01 20:00:00,443.7,0.0,443.7,0.0,16,,,,1,20,12,3,4,335,48,2022
2022-12-01 21:00:00,356.1,0.0,356.1,0.0,16,,,,1,21,12,3,4,335,48,2022
2022-12-01 22:00:00,344.9,0.0,344.9,0.0,16,,,,1,22,12,3,4,335,48,2022
2022-12-01 23:00:00,322.5,0.0,322.5,0.0,16,,,,1,23,12,3,4,335,48,2022
2022-12-02 00:00:00,192.2,0.0,192.2,0.0,16,,,,2,0,12,4,4,336,48,2022
2022-12-02 01:00:00,225.7,0.0,225.7,0.0,16,,,,2,1,12,4,4,336,48,2022
2022-12-02 02:00:00,175.1,0.0,175.1,0.0,16,,,,2,2,12,4,4,336,48,2022
2022-12-02 03:00:00,176.2,0.0,176.2,0.0,16,,,,2,3,12,4,4,336,48,2022
2022-12-02 04:00:00,177.2,0.0,177.2,0.0,16,,,,2,4,12,4,4,336,48,2022
2022-12-02 05:00:00,179.6,0.0,179.6,0.0,16,,,,2,5,12,4,4,336,48,2022
2022-12-02 06:00:00,251.0,0.0,251.0,0.0,16,,,,2,6,12,4,4,336,48,2022
2022-12-02 07:00:00,272.9,0.0,272.9,0.0,16,,,,2,7,12,4,4,336,48,2022
2022-12-02 08:00:00,344.1,0.0,344.1,0.0,16,,,,2,8,12,4,4,336,48,2022
2022-12-02 09:00:00,327.4,0.0,327.4,0.0,16,,,,2,9,12,4,4,336,48,2022
2022-12-02 10:00:00,324.4,0.0,324.4,0.0,16,,,,2,10,12,4,4,336,48,2022
2022-12-02 11:00:00,326.8,0.0,326.8,0.0,16,,,,2,11,12,4,4,336,48,2022
2022-12-02 12:00:00,301.0,0.0,301.0,0.0,16,,,,2,12,12,4,4,336,48,2022
2022-12-02 13:00:00,364.79999999999995,0.0,364.79999999999995,0.0,16,,,,2,13,12,4,4,336,48,2022
2022-12-02 14:00:00,303.7,0.0,303.7,0.0,16,,,,2,14,12,4,4,336,48,2022
2022-12-02 15:00:00,303.70000000000005,0.0,303.70000000000005,0.0,16,,,,2,15,12,4,4,336,48,2022
2022-12-02 16:00:00,377.7,0.0,377.7,0.0,16,,,,2,16,12,4,4,336,48,2022
2022-12-02 17:00:00,279.3,0.0,279.3,0.0,16,,,,2,17,12,4,4,336,48,2022
2022-12-02 18:00:00,359.9,0.0,359.9,0.0,16,,,,2,18,12,4,4,336,48,2022
2022-12-02 19:00:00,457.70000000000005,0.0,457.70000000000005,0.0,16,,,,2,19,12,4,4,336,48,2022
