Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2023-01-16 00:00:00,45.7,0.0,45.7,0.0,8,,,,16,0,1,0,1,16,3,2023
2023-01-16 01:00:00,84.5,0.0,84.5,0.0,8,,,,16,1,1,0,1,16,3,2023
2023-01-16 02:00:00,77.3,0.0,77.3,0.0,8,,,,16,2,1,0,1,16,3,2023
2023-01-16 03:00:00,69.3,0.0,69.3,0.0,8,,,,16,3,1,0,1,16,3,2023
2023-01-16 04:00:00,65.7,0.0,65.7,0.0,8,,,,16,4,1,0,1,16,3,2023
2023-01-16 05:00:00,65.19999999999999,0.0,65.19999999999999,0.0,8,,,,16,5,1,0,1,16,3,2023
2023-01-16 06:00:00,72.9,0.0,72.9,0.0,8,,,,16,6,1,0,1,16,3,2023
2023-01-16 07:00:00,109.4,0.0,109.4,0.0,8,,,,16,7,1,0,1,16,3,2023
2023-01-16 08:00:00,129.0,0.0,129.0,0.0,8,,,,16,8,1,0,1,16,3,2023
2023-01-16 09:00:00,130.89999999999998,0.0,130.89999999999998,0.0,8,,,,16,9,1,0,1,16,3,2023
2023-01-16 10:00:00,134.9,0.0,134.9,0.0,8,,,,16,10,1,0,1,16,3,2023
2023-01-16 11:00:00,124.2,0.0,124.2,0.0,8,,,,16,11,1,0,1,16,3,2023
2023-01-16 12:00:00,121.69999999999999,0.0,121.69999999999999,0.0,8,,,,16,12,1,0,1,16,3,2023
2023-01-16 13:00:00,108.1,0.0,108.1,0.0,8,,,,16,13,1,0,1,16,3,2023
2023-01-16 14:00:00,120.4,0.0,120.4,0.0,8,,,,16,14,1,0,1,16,3,2023
2023-01-16 15:00:00,115.9,0.0,115.9,0.0,8,,,,16,15,1,0,1,16,3,2023
2023-01-16 16:00:00,106.9,0.0,106.9,0.0,8,,,,16,16,1,0,1,16,3,2023
2023-01-16 17:00:00,99.0,0.0,99.0,0.0,8,,,,16,17,1,0,1,16,3,2023
2023-01-16 18:00:00,121.5,0.0,121.5,0.0,8,,,,16,18,1,0,1,16,3,2023
2023-01-16 19:00:00,158.0,0.0,158.0,0.0,8,,,,16,19,1,0,1,16,3,2023
2023-01-16 20:00:00,127.69999999999999,0.0,127.69999999999999,0.0,8,,,,16,20,1,0,1,16,3,2023
2023-01-16 21:00:00,126.6,0.0,126.6,0.0,8,,,,16,21,1,0,1,16,3,2023
2023-01-16 22:00:00,129.6,0.0,129.6,0.0,8,,,,16,22,1,0,1,16,3,2023
2023-01-16 23:00:00,118.6,0.0,118.6,0.0,8,,,,16,23,1,0,1,16,3,2023
2023-01-17 00:00:00,96.19999999999999,0.0,96.19999999999999,0.0,8,,,,17,0,1,1,1,17,3,2023
2023-01-17 01:00:00,86.8,0.0,86.8,0.0,8,,,,17,1,1,1,1,17,3,2023
2023-01-17 02:00:00,74.2,0.0,74.2,0.0,8,,,,17,2,1,1,1,17,3,2023
2023-01-17 03:00:00,71.30000000000001,0.0,71.30000000000001,0.0,8,,,,17,3,1,1,1,17,3,2023
2023-01-17 04:00:00,68.4,0.0,68.4,0.0,8,,,,17,4,1,1,1,17,3,2023
2023-01-17 05:00:00,65.2,0.0,65.2,0.0,8,,,,17,5,1,1,1,17,3,2023
2023-01-17 06:00:00,74.2,0.0,74.2,0.0,8,,,,17,6,1,1,1,17,3,2023
2023-01-17 07:00:00,107.19999999999999,0.0,107.19999999999999,0.0,8,,,,17,7,1,1,1,17,3,2023
2023-01-17 08:00:00,129.2,0.0,129.2,0.0,8,,,,17,8,1,1,1,17,3,2023
2023-01-17 09:00:00,118.8,0.0,118.8,0.0,8,,,,17,9,1,1,1,17,3,2023
2023-01-17 10:00:00,123.5,0.0,123.5,0.0,8,,,,17,10,1,1,1,17,3,2023
2023-01-17 11:00:00,117.1,0.0,117.1,0.0,8,,,,17,11,1,1,1,17,3,2023
2023-01-17 12:00:00,118.30000000000001,0.0,118.30000000000001,0.0,8,,,,17,12,1,1,1,17,3,2023
2023-01-17 13:00:00,110.5,0.0,110.5,0.0,8,,,,17,13,1,1,1,17,3,2023
2023-01-17 14:00:00,91.0,0.0,91.0,0.0,8,,,,17,14,1,1,1,17,3,2023
2023-01-17 15:00:00,118.4,0.0,118.4,0.0,8,,,,17,15,1,1,1,17,3,2023
2023-01-17 16:00:00,97.6,0.0,97.6,0.0,8,,,,17,16,1,1,1,17,3,2023
2023-01-17 17:00:00,97.30000000000001,0.0,97.30000000000001,0.0,8,,,,17,17,1,1,1,17,3,2023
