Clock,Kwh,seasonal,trend,resid,sensor,lag1,lag2,lag3,day,hour,month,dayofweek,quarter,dayofyear,weekofyear,year
2022-12-20 00:00:00,1.4,0.0,1.4,0.0,2,,,,20,0,12,1,4,354,51,2022
2022-12-20 01:00:00,2.66,0.0,2.66,0.0,2,,,,20,1,12,1,4,354,51,2022
2022-12-20 02:00:00,2.8899999999999997,0.0,2.8899999999999997,0.0,2,,,,20,2,12,1,4,354,51,2022
2022-12-20 03:00:00,2.41,0.0,2.41,0.0,2,,,,20,3,12,1,4,354,51,2022
2022-12-20 04:00:00,2.77,0.0,2.77,0.0,2,,,,20,4,12,1,4,354,51,2022
2022-12-20 05:00:00,2.52,0.0,2.52,0.0,2,,,,20,5,12,1,4,354,51,2022
2022-12-20 06:00:00,2.63,0.0,2.63,0.0,2,,,,20,6,12,1,4,354,51,2022
2022-12-20 07:00:00,2.21,0.0,2.21,0.0,2,,,,20,7,12,1,4,354,51,2022
2022-12-20 08:00:00,3.42,0.0,3.42,0.0,2,,,,20,8,12,1,4,354,51,2022
2022-12-20 09:00:00,4.57,0.0,4.57,0.0,2,,,,20,9,12,1,4,354,51,2022
2022-12-20 10:00:00,4.77,0.0,4.77,0.0,2,,,,20,10,12,1,4,354,51,2022
2022-12-20 11:00:00,4.79,0.0,4.79,0.0,2,,,,20,11,12,1,4,354,51,2022
2022-12-20 12:00:00,4.65,0.0,4.65,0.0,2,,,,20,12,12,1,4,354,51,2022
2022-12-20 13:00:00,4.6899999999999995,0.0,4.6899999999999995,0.0,2,,,,20,13,12,1,4,354,51,2022
2022-12-20 14:00:00,5.85,0.0,5.85,0.0,2,,,,20,14,12,1,4,354,51,2022
2022-12-20 15:00:00,5.699999999999999,0.0,5.699999999999999,0.0,2,,,,20,15,12,1,4,354,51,2022
2022-12-20 16:00:00,5.62,0.0,5.62,0.0,2,,,,20,16,12,1,4,354,51,2022
2022-12-20 17:00:00,7.2,0.0,7.2,0.0,2,,,,20,17,12,1,4,354,51,2022
2022-12-20 18:00:00,12.11,0.0,12.11,0.0,2,,,,20,18,12,1,4,354,51,2022
2022-12-20 19:00:00,7.43,0.0,7.43,0.0,2,,,,20,19,12,1,4,354,51,2022
2022-12-20 20:00:00,5.0600000000000005,0.0,5.0600000000000005,0.0,2,,,,20,20,12,1,4,354,51,2022
2022-12-20 21:00:00,4.5,0.0,4.5,0.0,2,,,,20,21,12,1,4,354,51,2022
2022-12-20 22:00:00,4.029999999999999,0.0,4.029999999999999,0.0,2,,,,20,22,12,1,4,354,51,2022
2022-12-20 23:00:00,3.5,0.0,3.5,0.0,2,,,,20,23,12,1,4,354,51,2022
2022-12-21 00:00:00,4.36,0.0,4.36,0.0,2,,,,21,0,12,2,4,355,51,2022
2022-12-21 01:00:00,2.7699999999999996,0.0,2.7699999999999996,0.0,2,,,,21,1,12,2,4,355,51,2022
2022-12-21 02:00:00,2.63,0.0,2.63,0.0,2,,,,21,2,12,2,4,355,51,2022
2022-12-21 03:00:00,2.8600000000000003,0.0,2.8600000000000003,0.0,2,,,,21,3,12,2,4,355,51,2022
2022-12-21 04:00:00,2.9299999999999997,0.0,2.9299999999999997,0.0,2,,,,21,4,12,2,4,355,51,2022
2022-12-21 05:00:00,2.75,0.0,2.75,0.0,2,,,,21,5,12,2,4,355,51,2022
2022-12-21 06:00:00,2.4,0.0,2.4,0.0,2,,,,21,6,12,2,4,355,51,2022
2022-12-21 07:00:00,3.05,0.0,3.05,0.0,2,,,,21,7,12,2,4,355,51,2022
2022-12-21 08:00:00,4.6899999999999995,0.0,4.6899999999999995,0.0,2,,,,21,8,12,2,4,355,51,2022
2022-12-21 09:00:00,5.48,0.0,5.48,0.0,2,,,,21,9,12,2,4,355,51,2022
2022-12-21 10:00:00,5.140000000000001,0.0,5.140000000000001,0.0,2,,,,21,10,12,2,4,355,51,2022
2022-12-21 11:00:00,4.77,0.0,4.77,0.0,2,,,,21,11,12,2,4,355,51,2022
2022-12-21 12:00:00,4.33,0.0,4.33,0.0,2,,,,21,12,12,2,4,355,51,2022
2022-12-21 13:00:00,4.91,0.0,4.91,0.0,2,,,,21,13,12,2,4,355,51,2022
2022-12-21 14:00:00,5.1899999999999995,0.0,5.1899999999999995,0.0,2,,,,21,14,12,2,4,355,51,2022
2022-12-21 15:00:00,4.97,0.0,4.97,0.0,2,,,,21,15,12,2,4,355,51,2022
2022-12-21 16:00:00,4.79,0.0,4.79,0.0,2,,,,21,16,12,2,4,355,51,2022
2022-12-21 17:00:00,5.16,0.0,5.16,0.0,2,,,,21,17,12,2,4,355,51,2022
2022-12-21 18:00:00,6.699999999999999,0.0,6.699999999999999,0.0,2,,,,21,18,12,2,4,355,51,2022
2022-12-21 19:00:00,8.51,0.0,8.51,0.0,2,,,,21,19,12,2,4,355,51,2022
2022-12-21 20:00:00,5.9399999999999995,0.0,5.9399999999999995,0.0,2,,,,21,20,12,2,4,355,51,2022
2022-12-21 21:00:00,6.34,0.0,6.34,0.0,2,,,,21,21,12,2,4,355,51,2022
2022-12-21 22:00:00,4.41,0.0,4.41,0.0,2,,,,21,22,12,2,4,355,51,2022
2022-12-21 23:00:00,3.45,0.0,3.45,0.0,2,,,,21,23,12,2,4,355,51,2022
2022-12-22 00:00:00,2.8,0.0,2.8,0.0,2,,,,22,0,12,3,4,356,51,2022
2022-12-22 01:00:00,2.69,0.0,2.69,0.0,2,,,,22,1,12,3,4,356,51,2022
2022-12-22 02:00:00,2.75,0.0,2.75,0.0,2,,,,22,2,12,3,4,356,51,2022
2022-12-22 03:00:00,2.57,0.0,2.57,0.0,2,,,,22,3,12,3,4,356,51,2022
2022-12-22 04:00:00,2.67,0.0,2.67,0.0,2,,,,22,4,12,3,4,356,51,2022
2022-12-22 05:00:00,2.4,0.0,2.4,0.0,2,,,,22,5,12,3,4,356,51,2022
2022-12-22 06:00:00,2.8,0.0,2.8,0.0,2,,,,22,6,12,3,4,356,51,2022
2022-12-22 07:00:00,2.98,0.0,2.98,0.0,2,,,,22,7,12,3,4,356,51,2022
2022-12-22 08:00:00,4.46,0.0,4.46,0.0,2,,,,22,8,12,3,4,356,51,2022
2022-12-22 09:00:00,4.92,0.0,4.92,0.0,2,,,,22,9,12,3,4,356,51,2022
2022-12-22 10:00:00,5.880000000000001,0.0,5.880000000000001,0.0,2,,,,22,10,12,3,4,356,51,2022
2022-12-22 11:00:00,6.12,0.0,6.12,0.0,2,,,,22,11,12,3,4,356,51,2022
2022-12-22 12:00:00,6.83,0.0,6.83,0.0,2,,,,22,12,12,3,4,356,51,2022
2022-12-22 13:00:00,6.38,0.0,6.38,0.0,2,,,,22,13,12,3,4,356,51,2022
2022-12-22 14:00:00,6.59,0.0,6.59,0.0,2,,,,22,14,12,3,4,356,51,2022
2022-12-22 15:00:00,6.15,0.0,6.15,0.0,2,,,,22,15,12,3,4,356,51,2022
2022-12-22 16:00:00,6.86,0.0,6.86,0.0,2,,,,22,16,12,3,4,356,51,2022
2022-12-22 17:00:00,9.27,0.0,9.27,0.0,2,,,,22,17,12,3,4,356,51,2022
2022-12-22 18:00:00,10.51,0.0,10.51,0.0,2,,,,22,18,12,3,4,356,51,2022
2022-12-22 19:00:00,9.05,0.0,9.05,0.0,2,,,,22,19,12,3,4,356,51,2022
2022-12-22 20:00:00,7.34,0.0,7.34,0.0,2,,,,22,20,12,3,4,356,51,2022
2022-12-22 21:00:00,6.66,0.0,6.66,0.0,2,,,,22,21,12,3,4,356,51,2022
2022-12-22 22:00:00,4.44,0.0,4.44,0.0,2,,,,22,22,12,3,4,356,51,2022
2022-12-22 23:00:00,4.29,0.0,4.29,0.0,2,,,,22,23,12,3,4,356,51,2022
2022-12-23 00:00:00,4.12,0.0,4.12,0.0,2,,,,23,0,12,4,4,357,51,2022
2022-12-23 01:00:00,3.42,0.0,3.42,0.0,2,,,,23,1,12,4,4,357,51,2022
2022-12-23 02:00:00,3.08,0.0,3.08,0.0,2,,,,23,2,12,4,4,357,51,2022
2022-12-23 03:00:00,3.45,0.0,3.45,0.0,2,,,,23,3,12,4,4,357,51,2022
2022-12-23 04:00:00,3.52,0.0,3.52,0.0,2,,,,23,4,12,4,4,357,51,2022
2022-12-23 05:00:00,3.0,0.0,3.0,0.0,2,,,,23,5,12,4,4,357,51,2022
2022-12-23 06:00:00,3.21,0.0,3.21,0.0,2,,,,23,6,12,4,4,357,51,2022
2022-12-23 07:00:00,3.45,0.0,3.45,0.0,2,,,,23,7,12,4,4,357,51,2022
2022-12-23 08:00:00,5.25,0.0,5.25,0.0,2,,,,23,8,12,4,4,357,51,2022
2022-12-23 09:00:00,5.53,0.0,5.53,0.0,2,,,,23,9,12,4,4,357,51,2022
2022-12-23 10:00:00,4.85,0.0,4.85,0.0,2,,,,23,10,12,4,4,357,51,2022
2022-12-23 11:00:00,4.04,0.0,4.04,0.0,2,,,,23,11,12,4,4,357,51,2022
2022-12-23 12:00:00,4.65,0.0,4.65,0.0,2,,,,23,12,12,4,4,357,51,2022
2022-12-23 13:00:00,5.43,0.0,5.43,0.0,2,,,,23,13,12,4,4,357,51,2022
2022-12-23 14:00:00,5.9399999999999995,0.0,5.9399999999999995,0.0,2,,,,23,14,12,4,4,357,51,2022
2022-12-23 15:00:00,2.75,0.0,2.75,0.0,2,,,,23,15,12,4,4,357,51,2022
2022-12-23 16:00:00,6.26,0.0,6.26,0.0,2,,,,23,16,12,4,4,357,51,2022
2022-12-23 17:00:00,6.91,0.0,6.91,0.0,2,,,,23,17,12,4,4,357,51,2022
2022-12-23 18:00:00,7.55,0.0,7.55,0.0,2,,,,23,18,12,4,4,357,51,2022
2022-12-23 19:00:00,10.39,0.0,10.39,0.0,2,,,,23,19,12,4,4,357,51,2022
2022-12-23 20:00:00,11.760000000000002,0.0,11.760000000000002,0.0,2,,,,23,20,12,4,4,357,51,2022
2022-12-23 21:00:00,9.76,0.0,9.76,0.0,2,,,,23,21,12,4,4,357,51,2022
2022-12-23 22:00:00,7.140000000000001,0.0,7.140000000000001,0.0,2,,,,23,22,12,4,4,357,51,2022
2022-12-23 23:00:00,5.619999999999999,0.0,5.619999999999999,0.0,2,,,,23,23,12,4,4,357,51,2022
2022-12-24 00:00:00,4.949999999999999,0.0,4.949999999999999,0.0,2,,,,24,0,12,5,4,358,51,2022
2022-12-24 01:00:00,3.86,0.0,3.86,0.0,2,,,,24,1,12,5,4,358,51,2022
2022-12-24 02:00:00,3.74,0.0,3.74,0.0,2,,,,24,2,12,5,4,358,51,2022
2022-12-24 03:00:00,3.8,0.0,3.8,0.0,2,,,,24,3,12,5,4,358,51,2022
2022-12-24 04:00:00,3.88,0.0,3.88,0.0,2,,,,24,4,12,5,4,358,51,2022
2022-12-24 05:00:00,3.58,0.0,3.58,0.0,2,,,,24,5,12,5,4,358,51,2022
2022-12-24 06:00:00,3.6999999999999997,0.0,3.6999999999999997,0.0,2,,,,24,6,12,5,4,358,51,2022
2022-12-24 07:00:00,3.46,0.0,3.46,0.0,2,,,,24,7,12,5,4,358,51,2022
2022-12-24 08:00:00,5.63,0.0,5.63,0.0,2,,,,24,8,12,5,4,358,51,2022
2022-12-24 09:00:00,5.99,0.0,5.99,0.0,2,,,,24,9,12,5,4,358,51,2022
2022-12-24 10:00:00,5.28,0.0,5.28,0.0,2,,,,24,10,12,5,4,358,51,2022
2022-12-24 11:00:00,5.390000000000001,0.0,5.390000000000001,0.0,2,,,,24,11,12,5,4,358,51,2022
2022-12-24 12:00:00,5.09,0.0,5.09,0.0,2,,,,24,12,12,5,4,358,51,2022
2022-12-24 13:00:00,6.21,0.0,6.21,0.0,2,,,,24,13,12,5,4,358,51,2022
2022-12-24 14:00:00,5.78,0.0,5.78,0.0,2,,,,24,14,12,5,4,358,51,2022
2022-12-24 15:00:00,6.0600000000000005,0.0,6.0600000000000005,0.0,2,,,,24,15,12,5,4,358,51,2022
2022-12-24 16:00:00,7.6,0.0,7.6,0.0,2,,,,24,16,12,5,4,358,51,2022
2022-12-24 17:00:00,7.210000000000001,0.0,7.210000000000001,0.0,2,,,,24,17,12,5,4,358,51,2022
2022-12-24 18:00:00,8.84,0.0,8.84,0.0,2,,,,24,18,12,5,4,358,51,2022
2022-12-24 19:00:00,9.3,0.0,9.3,0.0,2,,,,24,19,12,5,4,358,51,2022
2022-12-24 20:00:00,7.9,0.0,7.9,0.0,2,,,,24,20,12,5,4,358,51,2022
2022-12-24 21:00:00,6.59,0.0,6.59,0.0,2,,,,24,21,12,5,4,358,51,2022
2022-12-24 22:00:00,5.03,0.0,5.03,0.0,2,,,,24,22,12,5,4,358,51,2022
2022-12-24 23:00:00,4.65,0.0,4.65,0.0,2,,,,24,23,12,5,4,358,51,2022
2022-12-25 00:00:00,3.71,0.0,3.71,0.0,2,,,,25,0,12,6,4,359,51,2022
2022-12-25 01:00:00,3.6100000000000003,0.0,3.6100000000000003,0.0,2,,,,25,1,12,6,4,359,51,2022
2022-12-25 02:00:00,3.55,0.0,3.55,0.0,2,,,,25,2,12,6,4,359,51,2022
2022-12-25 03:00:00,3.6,0.0,3.6,0.0,2,,,,25,3,12,6,4,359,51,2022
2022-12-25 04:00:00,3.13,0.0,3.13,0.0,2,,,,25,4,12,6,4,359,51,2022
2022-12-25 05:00:00,3.3,0.0,3.3,0.0,2,,,,25,5,12,6,4,359,51,2022
2022-12-25 06:00:00,3.38,0.0,3.38,0.0,2,,,,25,6,12,6,4,359,51,2022
2022-12-25 07:00:00,3.2199999999999998,0.0,3.2199999999999998,0.0,2,,,,25,7,12,6,4,359,51,2022
2022-12-25 08:00:00,3.5999999999999996,0.0,3.5999999999999996,0.0,2,,,,25,8,12,6,4,359,51,2022
2022-12-25 09:00:00,4.9399999999999995,0.0,4.9399999999999995,0.0,2,,,,25,9,12,6,4,359,51,2022
2022-12-25 10:00:00,5.15,0.0,5.15,0.0,2,,,,25,10,12,6,4,359,51,2022
2022-12-25 11:00:00,7.23,0.0,7.23,0.0,2,,,,25,11,12,6,4,359,51,2022
2022-12-25 12:00:00,6.3,0.0,6.3,0.0,2,,,,25,12,12,6,4,359,51,2022
2022-12-25 13:00:00,6.6,0.0,6.6,0.0,2,,,,25,13,12,6,4,359,51,2022
