Clock,sensor,dayofyear,hour,dayofweek,quarter,month,year,lag1,lag2,lag3
2022-11-22 03:00:00,12,326,3,1,4,11,2022,,,
2022-11-22 04:00:00,12,326,4,1,4,11,2022,,,
2022-11-22 05:00:00,12,326,5,1,4,11,2022,,,
2022-11-22 06:00:00,12,326,6,1,4,11,2022,,,
2022-11-22 07:00:00,12,326,7,1,4,11,2022,,,
2022-11-22 08:00:00,12,326,8,1,4,11,2022,,,
2022-11-22 09:00:00,12,326,9,1,4,11,2022,,,
2022-11-22 10:00:00,12,326,10,1,4,11,2022,,,
2022-11-22 11:00:00,12,326,11,1,4,11,2022,,,
2022-11-22 12:00:00,12,326,12,1,4,11,2022,,,
2022-11-22 13:00:00,12,326,13,1,4,11,2022,,,
2022-11-22 14:00:00,12,326,14,1,4,11,2022,,,
2022-11-22 15:00:00,12,326,15,1,4,11,2022,,,
2022-11-22 16:00:00,12,326,16,1,4,11,2022,,,
2022-11-22 17:00:00,12,326,17,1,4,11,2022,,,
2022-11-22 18:00:00,12,326,18,1,4,11,2022,,,
2022-11-22 19:00:00,12,326,19,1,4,11,2022,,,
2022-11-22 20:00:00,12,326,20,1,4,11,2022,,,
2022-11-22 21:00:00,12,326,21,1,4,11,2022,,,
2022-11-22 22:00:00,12,326,22,1,4,11,2022,,,
2022-11-22 23:00:00,12,326,23,1,4,11,2022,,,
2022-11-23 00:00:00,12,327,0,2,4,11,2022,,,
2022-11-23 01:00:00,12,327,1,2,4,11,2022,,,
2022-11-23 02:00:00,12,327,2,2,4,11,2022,,,
2022-11-23 03:00:00,12,327,3,2,4,11,2022,,,
2022-11-23 04:00:00,12,327,4,2,4,11,2022,,,
2022-11-23 05:00:00,12,327,5,2,4,11,2022,,,
2022-11-23 06:00:00,12,327,6,2,4,11,2022,,,
2022-11-23 07:00:00,12,327,7,2,4,11,2022,,,
2022-11-23 08:00:00,12,327,8,2,4,11,2022,,,
2022-11-23 09:00:00,12,327,9,2,4,11,2022,,,
2022-11-23 10:00:00,12,327,10,2,4,11,2022,,,
2022-11-23 11:00:00,12,327,11,2,4,11,2022,,,
2022-11-23 12:00:00,12,327,12,2,4,11,2022,,,
2022-11-23 13:00:00,12,327,13,2,4,11,2022,,,
2022-11-23 14:00:00,12,327,14,2,4,11,2022,,,
2022-11-23 15:00:00,12,327,15,2,4,11,2022,,,
2022-11-23 16:00:00,12,327,16,2,4,11,2022,,,
2022-11-23 17:00:00,12,327,17,2,4,11,2022,,,
2022-11-23 18:00:00,12,327,18,2,4,11,2022,,,
2022-11-23 19:00:00,12,327,19,2,4,11,2022,,,
2022-11-23 20:00:00,12,327,20,2,4,11,2022,,,
2022-11-23 21:00:00,12,327,21,2,4,11,2022,,,
2022-11-23 22:00:00,12,327,22,2,4,11,2022,,,
2022-11-23 23:00:00,12,327,23,2,4,11,2022,,,
2022-11-24 00:00:00,12,328,0,3,4,11,2022,,,
2022-11-24 01:00:00,12,328,1,3,4,11,2022,,,
2022-11-24 02:00:00,12,328,2,3,4,11,2022,,,
2022-11-24 03:00:00,12,328,3,3,4,11,2022,,,
2022-11-24 04:00:00,12,328,4,3,4,11,2022,,,
2022-11-24 05:00:00,12,328,5,3,4,11,2022,,,
2022-11-24 06:00:00,12,328,6,3,4,11,2022,,,
2022-11-24 07:00:00,12,328,7,3,4,11,2022,,,
2022-11-24 08:00:00,12,328,8,3,4,11,2022,,,
2022-11-24 09:00:00,12,328,9,3,4,11,2022,,,
2022-11-24 10:00:00,12,328,10,3,4,11,2022,,,
2022-11-24 11:00:00,12,328,11,3,4,11,2022,,,
2022-11-24 12:00:00,12,328,12,3,4,11,2022,,,
2022-11-24 13:00:00,12,328,13,3,4,11,2022,,,
2022-11-24 14:00:00,12,328,14,3,4,11,2022,,,
2022-11-24 15:00:00,12,328,15,3,4,11,2022,,,
2022-11-24 16:00:00,12,328,16,3,4,11,2022,,,
2022-11-24 17:00:00,12,328,17,3,4,11,2022,,,
2022-11-24 18:00:00,12,328,18,3,4,11,2022,,,
2022-11-24 19:00:00,12,328,19,3,4,11,2022,,,
2022-11-24 20:00:00,12,328,20,3,4,11,2022,,,
2022-11-24 21:00:00,12,328,21,3,4,11,2022,,,
2022-11-24 22:00:00,12,328,22,3,4,11,2022,,,
2022-11-24 23:00:00,12,328,23,3,4,11,2022,,,
2022-11-25 00:00:00,12,329,0,4,4,11,2022,,,
2022-11-25 01:00:00,12,329,1,4,4,11,2022,,,
2022-11-25 02:00:00,12,329,2,4,4,11,2022,,,
2022-11-25 03:00:00,12,329,3,4,4,11,2022,,,
2022-11-25 04:00:00,12,329,4,4,4,11,2022,,,
2022-11-25 05:00:00,12,329,5,4,4,11,2022,,,
2022-11-25 06:00:00,12,329,6,4,4,11,2022,,,
2022-11-25 07:00:00,12,329,7,4,4,11,2022,,,
2022-11-25 08:00:00,12,329,8,4,4,11,2022,,,
2022-11-25 09:00:00,12,329,9,4,4,11,2022,,,
2022-11-25 10:00:00,12,329,10,4,4,11,2022,,,
2022-11-25 11:00:00,12,329,11,4,4,11,2022,,,
2022-11-25 12:00:00,12,329,12,4,4,11,2022,,,
2022-11-25 13:00:00,12,329,13,4,4,11,2022,,,
2022-11-25 14:00:00,12,329,14,4,4,11,2022,,,
2022-11-25 15:00:00,12,329,15,4,4,11,2022,,,
2022-11-25 16:00:00,12,329,16,4,4,11,2022,,,
2022-11-25 17:00:00,12,329,17,4,4,11,2022,,,
2022-11-25 18:00:00,12,329,18,4,4,11,2022,,,
2022-11-25 19:00:00,12,329,19,4,4,11,2022,,,
2022-11-25 20:00:00,12,329,20,4,4,11,2022,,,
2022-11-25 21:00:00,12,329,21,4,4,11,2022,,,
2022-11-25 22:00:00,12,329,22,4,4,11,2022,,,
2022-11-25 23:00:00,12,329,23,4,4,11,2022,,,
2022-11-26 00:00:00,12,330,0,5,4,11,2022,,,
2022-11-26 01:00:00,12,330,1,5,4,11,2022,,,
2022-11-26 02:00:00,12,330,2,5,4,11,2022,,,
2022-11-26 03:00:00,12,330,3,5,4,11,2022,,,
2022-11-26 04:00:00,12,330,4,5,4,11,2022,,,
2022-11-26 05:00:00,12,330,5,5,4,11,2022,,,
2022-11-26 06:00:00,12,330,6,5,4,11,2022,,,
2022-11-26 07:00:00,12,330,7,5,4,11,2022,,,
2022-11-26 08:00:00,12,330,8,5,4,11,2022,,,
2022-11-26 09:00:00,12,330,9,5,4,11,2022,,,
2022-11-26 10:00:00,12,330,10,5,4,11,2022,,,
2022-11-26 11:00:00,12,330,11,5,4,11,2022,,,
2022-11-26 12:00:00,12,330,12,5,4,11,2022,,,
2022-11-26 13:00:00,12,330,13,5,4,11,2022,,,
2022-11-26 14:00:00,12,330,14,5,4,11,2022,,,
2022-11-26 15:00:00,12,330,15,5,4,11,2022,,,
2022-11-26 16:00:00,12,330,16,5,4,11,2022,,,
2022-11-26 17:00:00,12,330,17,5,4,11,2022,,,
2022-11-26 18:00:00,12,330,18,5,4,11,2022,,,
2022-11-26 19:00:00,12,330,19,5,4,11,2022,,,
2022-11-26 20:00:00,12,330,20,5,4,11,2022,,,
2022-11-26 21:00:00,12,330,21,5,4,11,2022,,,
2022-11-26 22:00:00,12,330,22,5,4,11,2022,,,
2022-11-26 23:00:00,12,330,23,5,4,11,2022,,,
2022-11-27 00:00:00,12,331,0,6,4,11,2022,,,
2022-11-27 01:00:00,12,331,1,6,4,11,2022,,,
2022-11-27 02:00:00,12,331,2,6,4,11,2022,,,
2022-11-27 03:00:00,12,331,3,6,4,11,2022,,,
2022-11-27 04:00:00,12,331,4,6,4,11,2022,,,
2022-11-27 05:00:00,12,331,5,6,4,11,2022,,,
2022-11-27 06:00:00,12,331,6,6,4,11,2022,,,
2022-11-27 07:00:00,12,331,7,6,4,11,2022,,,
2022-11-27 08:00:00,12,331,8,6,4,11,2022,,,
2022-11-27 09:00:00,12,331,9,6,4,11,2022,,,
2022-11-27 10:00:00,12,331,10,6,4,11,2022,,,
2022-11-27 11:00:00,12,331,11,6,4,11,2022,,,
2022-11-27 12:00:00,12,331,12,6,4,11,2022,,,
2022-11-27 13:00:00,12,331,13,6,4,11,2022,,,
2022-11-27 14:00:00,12,331,14,6,4,11,2022,,,
2022-11-27 15:00:00,12,331,15,6,4,11,2022,,,
2022-11-27 16:00:00,12,331,16,6,4,11,2022,,,
2022-11-27 17:00:00,12,331,17,6,4,11,2022,,,
2022-11-27 18:00:00,12,331,18,6,4,11,2022,,,
2022-11-27 19:00:00,12,331,19,6,4,11,2022,,,
2022-11-27 20:00:00,12,331,20,6,4,11,2022,,,
2022-11-27 21:00:00,12,331,21,6,4,11,2022,,,
2022-11-27 22:00:00,12,331,22,6,4,11,2022,,,
2022-11-27 23:00:00,12,331,23,6,4,11,2022,,,
2022-11-28 00:00:00,12,332,0,0,4,11,2022,,,
2022-11-28 01:00:00,12,332,1,0,4,11,2022,,,
2022-11-28 02:00:00,12,332,2,0,4,11,2022,,,
2022-11-28 03:00:00,12,332,3,0,4,11,2022,,,
2022-11-28 04:00:00,12,332,4,0,4,11,2022,,,
2022-11-28 05:00:00,12,332,5,0,4,11,2022,,,
2022-11-28 06:00:00,12,332,6,0,4,11,2022,,,
2022-11-28 07:00:00,12,332,7,0,4,11,2022,,,
2022-11-28 08:00:00,12,332,8,0,4,11,2022,,,
2022-11-28 09:00:00,12,332,9,0,4,11,2022,,,
2022-11-28 10:00:00,12,332,10,0,4,11,2022,,,
2022-11-28 11:00:00,12,332,11,0,4,11,2022,,,
2022-11-28 12:00:00,12,332,12,0,4,11,2022,,,
2022-11-28 13:00:00,12,332,13,0,4,11,2022,,,
2022-11-28 14:00:00,12,332,14,0,4,11,2022,,,
2022-11-28 15:00:00,12,332,15,0,4,11,2022,,,
2022-11-28 16:00:00,12,332,16,0,4,11,2022,,,
2022-11-28 17:00:00,12,332,17,0,4,11,2022,,,
2022-11-28 18:00:00,12,332,18,0,4,11,2022,,,
2022-11-28 19:00:00,12,332,19,0,4,11,2022,,,
2022-11-28 20:00:00,12,332,20,0,4,11,2022,,,
2022-11-28 21:00:00,12,332,21,0,4,11,2022,,,
2022-11-28 22:00:00,12,332,22,0,4,11,2022,,,
2022-11-28 23:00:00,12,332,23,0,4,11,2022,,,
2022-11-29 00:00:00,12,333,0,1,4,11,2022,,,
2022-11-29 01:00:00,12,333,1,1,4,11,2022,,,
2022-11-29 02:00:00,12,333,2,1,4,11,2022,,,
2022-11-29 03:00:00,12,333,3,1,4,11,2022,,,
2022-11-29 04:00:00,12,333,4,1,4,11,2022,,,
2022-11-29 05:00:00,12,333,5,1,4,11,2022,,,
2022-11-29 06:00:00,12,333,6,1,4,11,2022,,,
2022-11-29 07:00:00,12,333,7,1,4,11,2022,,,
2022-11-29 08:00:00,12,333,8,1,4,11,2022,,,
2022-11-29 09:00:00,12,333,9,1,4,11,2022,,,
2022-11-29 10:00:00,12,333,10,1,4,11,2022,,,
2022-11-29 11:00:00,12,333,11,1,4,11,2022,,,
2022-11-29 12:00:00,12,333,12,1,4,11,2022,,,
2022-11-29 13:00:00,12,333,13,1,4,11,2022,,,
2022-11-29 14:00:00,12,333,14,1,4,11,2022,,,
2022-11-29 15:00:00,12,333,15,1,4,11,2022,,,
2022-11-29 16:00:00,12,333,16,1,4,11,2022,,,
2022-11-29 17:00:00,12,333,17,1,4,11,2022,,,
2022-11-29 18:00:00,12,333,18,1,4,11,2022,,,
2022-11-29 19:00:00,12,333,19,1,4,11,2022,,,
2022-11-29 20:00:00,12,333,20,1,4,11,2022,,,
2022-11-29 21:00:00,12,333,21,1,4,11,2022,,,
2022-11-29 22:00:00,12,333,22,1,4,11,2022,,,
2022-11-29 23:00:00,12,333,23,1,4,11,2022,,,
2022-11-30 00:00:00,12,334,0,2,4,11,2022,,,
2022-11-30 01:00:00,12,334,1,2,4,11,2022,,,
2022-11-30 02:00:00,12,334,2,2,4,11,2022,,,
2022-11-30 03:00:00,12,334,3,2,4,11,2022,,,
2022-11-30 04:00:00,12,334,4,2,4,11,2022,,,
2022-11-30 05:00:00,12,334,5,2,4,11,2022,,,
2022-11-30 06:00:00,12,334,6,2,4,11,2022,,,
2022-11-30 07:00:00,12,334,7,2,4,11,2022,,,
2022-11-30 08:00:00,12,334,8,2,4,11,2022,,,
2022-11-30 09:00:00,12,334,9,2,4,11,2022,,,
2022-11-30 10:00:00,12,334,10,2,4,11,2022,,,
2022-11-30 11:00:00,12,334,11,2,4,11,2022,,,
2022-11-30 12:00:00,12,334,12,2,4,11,2022,,,
2022-11-30 13:00:00,12,334,13,2,4,11,2022,,,
2022-11-30 14:00:00,12,334,14,2,4,11,2022,,,
2022-11-30 15:00:00,12,334,15,2,4,11,2022,,,
2022-11-30 16:00:00,12,334,16,2,4,11,2022,,,
2022-11-30 17:00:00,12,334,17,2,4,11,2022,,,
2022-11-30 18:00:00,12,334,18,2,4,11,2022,,,
2022-11-30 19:00:00,12,334,19,2,4,11,2022,,,
2022-11-30 20:00:00,12,334,20,2,4,11,2022,,,
2022-11-30 21:00:00,12,334,21,2,4,11,2022,,,
2022-11-30 22:00:00,12,334,22,2,4,11,2022,,,
2022-11-30 23:00:00,12,334,23,2,4,11,2022,,,
2022-12-01 00:00:00,12,335,0,3,4,12,2022,,,
2022-12-01 01:00:00,12,335,1,3,4,12,2022,,,
2022-12-01 02:00:00,12,335,2,3,4,12,2022,,,
2022-12-01 03:00:00,12,335,3,3,4,12,2022,,,
2022-12-01 04:00:00,12,335,4,3,4,12,2022,,,
2022-12-01 05:00:00,12,335,5,3,4,12,2022,,,
2022-12-01 06:00:00,12,335,6,3,4,12,2022,,,
2022-12-01 07:00:00,12,335,7,3,4,12,2022,,,
2022-12-01 08:00:00,12,335,8,3,4,12,2022,,,
2022-12-01 09:00:00,12,335,9,3,4,12,2022,,,
2022-12-01 10:00:00,12,335,10,3,4,12,2022,,,
2022-12-01 11:00:00,12,335,11,3,4,12,2022,,,
2022-12-01 12:00:00,12,335,12,3,4,12,2022,,,
2022-12-01 13:00:00,12,335,13,3,4,12,2022,,,
2022-12-01 14:00:00,12,335,14,3,4,12,2022,,,
2022-12-01 15:00:00,12,335,15,3,4,12,2022,,,
2022-12-01 16:00:00,12,335,16,3,4,12,2022,,,
2022-12-01 17:00:00,12,335,17,3,4,12,2022,,,
2022-12-01 18:00:00,12,335,18,3,4,12,2022,,,
2022-12-01 19:00:00,12,335,19,3,4,12,2022,,,
2022-12-01 20:00:00,12,335,20,3,4,12,2022,,,
2022-12-01 21:00:00,12,335,21,3,4,12,2022,,,
2022-12-01 22:00:00,12,335,22,3,4,12,2022,,,
2022-12-01 23:00:00,12,335,23,3,4,12,2022,,,
2022-12-02 00:00:00,12,336,0,4,4,12,2022,,,
2022-12-02 01:00:00,12,336,1,4,4,12,2022,,,
2022-12-02 02:00:00,12,336,2,4,4,12,2022,,,
2022-12-02 03:00:00,12,336,3,4,4,12,2022,,,
2022-12-02 04:00:00,12,336,4,4,4,12,2022,,,
2022-12-02 05:00:00,12,336,5,4,4,12,2022,,,
2022-12-02 06:00:00,12,336,6,4,4,12,2022,,,
2022-12-02 07:00:00,12,336,7,4,4,12,2022,,,
2022-12-02 08:00:00,12,336,8,4,4,12,2022,,,
2022-12-02 09:00:00,12,336,9,4,4,12,2022,,,
2022-12-02 10:00:00,12,336,10,4,4,12,2022,,,
2022-12-02 11:00:00,12,336,11,4,4,12,2022,,,
2022-12-02 12:00:00,12,336,12,4,4,12,2022,,,
2022-12-02 13:00:00,12,336,13,4,4,12,2022,,,
2022-12-02 14:00:00,12,336,14,4,4,12,2022,,,
2022-12-02 15:00:00,12,336,15,4,4,12,2022,,,
2022-12-02 16:00:00,12,336,16,4,4,12,2022,,,
2022-12-02 17:00:00,12,336,17,4,4,12,2022,,,
2022-12-02 18:00:00,12,336,18,4,4,12,2022,,,
2022-12-02 19:00:00,12,336,19,4,4,12,2022,,,
2022-12-02 20:00:00,12,336,20,4,4,12,2022,,,
2022-12-02 21:00:00,12,336,21,4,4,12,2022,,,
2022-12-02 22:00:00,12,336,22,4,4,12,2022,,,
2022-12-02 23:00:00,12,336,23,4,4,12,2022,,,
2022-12-03 00:00:00,12,337,0,5,4,12,2022,,,
2022-12-03 01:00:00,12,337,1,5,4,12,2022,,,
2022-12-03 02:00:00,12,337,2,5,4,12,2022,,,
2022-12-03 03:00:00,12,337,3,5,4,12,2022,,,
2022-12-03 04:00:00,12,337,4,5,4,12,2022,,,
2022-12-03 05:00:00,12,337,5,5,4,12,2022,,,
2022-12-03 06:00:00,12,337,6,5,4,12,2022,,,
2022-12-03 07:00:00,12,337,7,5,4,12,2022,,,
2022-12-03 08:00:00,12,337,8,5,4,12,2022,,,
2022-12-03 09:00:00,12,337,9,5,4,12,2022,,,
2022-12-03 10:00:00,12,337,10,5,4,12,2022,,,
2022-12-03 11:00:00,12,337,11,5,4,12,2022,,,
2022-12-03 12:00:00,12,337,12,5,4,12,2022,,,
2022-12-03 13:00:00,12,337,13,5,4,12,2022,,,
2022-12-03 14:00:00,12,337,14,5,4,12,2022,,,
2022-12-03 15:00:00,12,337,15,5,4,12,2022,,,
2022-12-03 16:00:00,12,337,16,5,4,12,2022,,,
2022-12-03 17:00:00,12,337,17,5,4,12,2022,,,
2022-12-03 18:00:00,12,337,18,5,4,12,2022,,,
2022-12-03 19:00:00,12,337,19,5,4,12,2022,,,
2022-12-03 20:00:00,12,337,20,5,4,12,2022,,,
2022-12-03 21:00:00,12,337,21,5,4,12,2022,,,
2022-12-03 22:00:00,12,337,22,5,4,12,2022,,,
2022-12-03 23:00:00,12,337,23,5,4,12,2022,,,
2022-12-04 00:00:00,12,338,0,6,4,12,2022,,,
2022-12-04 01:00:00,12,338,1,6,4,12,2022,,,
2022-12-04 02:00:00,12,338,2,6,4,12,2022,,,
2022-12-04 03:00:00,12,338,3,6,4,12,2022,,,
2022-12-04 04:00:00,12,338,4,6,4,12,2022,,,
2022-12-04 05:00:00,12,338,5,6,4,12,2022,,,
2022-12-04 06:00:00,12,338,6,6,4,12,2022,,,
2022-12-04 07:00:00,12,338,7,6,4,12,2022,,,
2022-12-04 08:00:00,12,338,8,6,4,12,2022,,,
2022-12-04 09:00:00,12,338,9,6,4,12,2022,,,
2022-12-04 10:00:00,12,338,10,6,4,12,2022,,,
2022-12-04 11:00:00,12,338,11,6,4,12,2022,,,
2022-12-04 12:00:00,12,338,12,6,4,12,2022,,,
2022-12-04 13:00:00,12,338,13,6,4,12,2022,,,
2022-12-04 14:00:00,12,338,14,6,4,12,2022,,,
2022-12-04 15:00:00,12,338,15,6,4,12,2022,,,
2022-12-04 16:00:00,12,338,16,6,4,12,2022,,,
2022-12-04 17:00:00,12,338,17,6,4,12,2022,,,
2022-12-04 18:00:00,12,338,18,6,4,12,2022,,,
2022-12-04 19:00:00,12,338,19,6,4,12,2022,,,
2022-12-04 20:00:00,12,338,20,6,4,12,2022,,,
2022-12-04 21:00:00,12,338,21,6,4,12,2022,,,
2022-12-04 22:00:00,12,338,22,6,4,12,2022,,,
2022-12-04 23:00:00,12,338,23,6,4,12,2022,,,
2022-12-05 00:00:00,12,339,0,0,4,12,2022,,,
2022-12-05 01:00:00,12,339,1,0,4,12,2022,,,
2022-12-05 02:00:00,12,339,2,0,4,12,2022,,,
2022-12-05 03:00:00,12,339,3,0,4,12,2022,,,
2022-12-05 04:00:00,12,339,4,0,4,12,2022,,,
2022-12-05 05:00:00,12,339,5,0,4,12,2022,,,
2022-12-05 06:00:00,12,339,6,0,4,12,2022,,,
2022-12-05 07:00:00,12,339,7,0,4,12,2022,,,
2022-12-05 08:00:00,12,339,8,0,4,12,2022,,,
2022-12-05 09:00:00,12,339,9,0,4,12,2022,,,
2022-12-05 10:00:00,12,339,10,0,4,12,2022,,,
2022-12-05 11:00:00,12,339,11,0,4,12,2022,,,
2022-12-05 12:00:00,12,339,12,0,4,12,2022,,,
2022-12-05 13:00:00,12,339,13,0,4,12,2022,,,
2022-12-05 14:00:00,12,339,14,0,4,12,2022,,,
2022-12-05 15:00:00,12,339,15,0,4,12,2022,,,
2022-12-05 16:00:00,12,339,16,0,4,12,2022,,,
2022-12-05 17:00:00,12,339,17,0,4,12,2022,,,
2022-12-05 18:00:00,12,339,18,0,4,12,2022,,,
2022-12-05 19:00:00,12,339,19,0,4,12,2022,,,
2022-12-05 20:00:00,12,339,20,0,4,12,2022,,,
2022-12-05 21:00:00,12,339,21,0,4,12,2022,,,
2022-12-05 22:00:00,12,339,22,0,4,12,2022,,,
2022-12-05 23:00:00,12,339,23,0,4,12,2022,,,
2022-12-06 00:00:00,12,340,0,1,4,12,2022,,,
2022-12-06 01:00:00,12,340,1,1,4,12,2022,,,
2022-12-06 02:00:00,12,340,2,1,4,12,2022,,,
2022-12-06 03:00:00,12,340,3,1,4,12,2022,,,
2022-12-06 04:00:00,12,340,4,1,4,12,2022,,,
2022-12-06 05:00:00,12,340,5,1,4,12,2022,,,
2022-12-06 06:00:00,12,340,6,1,4,12,2022,,,
2022-12-06 07:00:00,12,340,7,1,4,12,2022,,,
2022-12-06 08:00:00,12,340,8,1,4,12,2022,,,
2022-12-06 09:00:00,12,340,9,1,4,12,2022,,,
2022-12-06 10:00:00,12,340,10,1,4,12,2022,,,
2022-12-06 11:00:00,12,340,11,1,4,12,2022,,,
2022-12-06 12:00:00,12,340,12,1,4,12,2022,,,
2022-12-06 13:00:00,12,340,13,1,4,12,2022,,,
2022-12-06 14:00:00,12,340,14,1,4,12,2022,,,
2022-12-06 15:00:00,12,340,15,1,4,12,2022,,,
