Clock,sensor,dayofyear,hour,dayofweek,quarter,month,year,lag1,lag2,lag3
2022-12-12 00:00:00,3,346,0,0,4,12,2022,,,
2022-12-12 01:00:00,3,346,1,0,4,12,2022,,,
2022-12-12 02:00:00,3,346,2,0,4,12,2022,,,
2022-12-12 03:00:00,3,346,3,0,4,12,2022,,,
2022-12-12 04:00:00,3,346,4,0,4,12,2022,,,
2022-12-12 05:00:00,3,346,5,0,4,12,2022,,,
2022-12-12 06:00:00,3,346,6,0,4,12,2022,,,
2022-12-12 07:00:00,3,346,7,0,4,12,2022,,,
2022-12-12 08:00:00,3,346,8,0,4,12,2022,,,
2022-12-12 09:00:00,3,346,9,0,4,12,2022,,,
2022-12-12 10:00:00,3,346,10,0,4,12,2022,,,
2022-12-12 11:00:00,3,346,11,0,4,12,2022,,,
2022-12-12 12:00:00,3,346,12,0,4,12,2022,,,
2022-12-12 13:00:00,3,346,13,0,4,12,2022,,,
2022-12-12 14:00:00,3,346,14,0,4,12,2022,,,
2022-12-12 15:00:00,3,346,15,0,4,12,2022,,,
2022-12-12 16:00:00,3,346,16,0,4,12,2022,,,
2022-12-12 17:00:00,3,346,17,0,4,12,2022,,,
2022-12-12 18:00:00,3,346,18,0,4,12,2022,,,
2022-12-12 19:00:00,3,346,19,0,4,12,2022,,,
2022-12-12 20:00:00,3,346,20,0,4,12,2022,,,
2022-12-12 21:00:00,3,346,21,0,4,12,2022,,,
2022-12-12 22:00:00,3,346,22,0,4,12,2022,,,
2022-12-12 23:00:00,3,346,23,0,4,12,2022,,,
2022-12-13 00:00:00,3,347,0,1,4,12,2022,,,
2022-12-13 01:00:00,3,347,1,1,4,12,2022,,,
2022-12-13 02:00:00,3,347,2,1,4,12,2022,,,
2022-12-13 03:00:00,3,347,3,1,4,12,2022,,,
2022-12-13 04:00:00,3,347,4,1,4,12,2022,,,
2022-12-13 05:00:00,3,347,5,1,4,12,2022,,,
2022-12-13 06:00:00,3,347,6,1,4,12,2022,,,
2022-12-13 07:00:00,3,347,7,1,4,12,2022,,,
2022-12-13 08:00:00,3,347,8,1,4,12,2022,,,
2022-12-13 09:00:00,3,347,9,1,4,12,2022,,,
2022-12-13 10:00:00,3,347,10,1,4,12,2022,,,
2022-12-13 11:00:00,3,347,11,1,4,12,2022,,,
2022-12-13 12:00:00,3,347,12,1,4,12,2022,,,
2022-12-13 13:00:00,3,347,13,1,4,12,2022,,,
2022-12-13 14:00:00,3,347,14,1,4,12,2022,,,
2022-12-13 15:00:00,3,347,15,1,4,12,2022,,,
2022-12-13 16:00:00,3,347,16,1,4,12,2022,,,
2022-12-13 17:00:00,3,347,17,1,4,12,2022,,,
2022-12-13 18:00:00,3,347,18,1,4,12,2022,,,
2022-12-13 19:00:00,3,347,19,1,4,12,2022,,,
2022-12-13 20:00:00,3,347,20,1,4,12,2022,,,
2022-12-13 21:00:00,3,347,21,1,4,12,2022,,,
2022-12-13 22:00:00,3,347,22,1,4,12,2022,,,
2022-12-13 23:00:00,3,347,23,1,4,12,2022,,,
2022-12-14 00:00:00,3,348,0,2,4,12,2022,,,
2022-12-14 01:00:00,3,348,1,2,4,12,2022,,,
2022-12-14 02:00:00,3,348,2,2,4,12,2022,,,
2022-12-14 03:00:00,3,348,3,2,4,12,2022,,,
2022-12-14 04:00:00,3,348,4,2,4,12,2022,,,
2022-12-14 05:00:00,3,348,5,2,4,12,2022,,,
2022-12-14 06:00:00,3,348,6,2,4,12,2022,,,
2022-12-14 07:00:00,3,348,7,2,4,12,2022,,,
2022-12-14 08:00:00,3,348,8,2,4,12,2022,,,
2022-12-14 09:00:00,3,348,9,2,4,12,2022,,,
2022-12-14 10:00:00,3,348,10,2,4,12,2022,,,
2022-12-14 11:00:00,3,348,11,2,4,12,2022,,,
2022-12-14 12:00:00,3,348,12,2,4,12,2022,,,
2022-12-14 13:00:00,3,348,13,2,4,12,2022,,,
2022-12-14 14:00:00,3,348,14,2,4,12,2022,,,
2022-12-14 15:00:00,3,348,15,2,4,12,2022,,,
2022-12-14 16:00:00,3,348,16,2,4,12,2022,,,
2022-12-14 17:00:00,3,348,17,2,4,12,2022,,,
