Clock,sensor,dayofyear,hour,dayofweek,quarter,month,year,lag1,lag2,lag3
2022-12-21 15:00:00,2,355,15,2,4,12,2022,,,
2022-12-21 16:00:00,2,355,16,2,4,12,2022,,,
2022-12-21 17:00:00,2,355,17,2,4,12,2022,,,
2022-12-21 18:00:00,2,355,18,2,4,12,2022,,,
2022-12-21 19:00:00,2,355,19,2,4,12,2022,,,
2022-12-21 20:00:00,2,355,20,2,4,12,2022,,,
2022-12-21 21:00:00,2,355,21,2,4,12,2022,,,
2022-12-21 22:00:00,2,355,22,2,4,12,2022,,,
2022-12-21 23:00:00,2,355,23,2,4,12,2022,,,
2022-12-22 00:00:00,2,356,0,3,4,12,2022,,,
2022-12-22 01:00:00,2,356,1,3,4,12,2022,,,
2022-12-22 02:00:00,2,356,2,3,4,12,2022,,,
2022-12-22 03:00:00,2,356,3,3,4,12,2022,,,
2022-12-22 04:00:00,2,356,4,3,4,12,2022,,,
2022-12-22 05:00:00,2,356,5,3,4,12,2022,,,
2022-12-22 06:00:00,2,356,6,3,4,12,2022,,,
2022-12-22 07:00:00,2,356,7,3,4,12,2022,,,
2022-12-22 08:00:00,2,356,8,3,4,12,2022,,,
2022-12-22 09:00:00,2,356,9,3,4,12,2022,,,
2022-12-22 10:00:00,2,356,10,3,4,12,2022,,,
2022-12-22 11:00:00,2,356,11,3,4,12,2022,,,
2022-12-22 12:00:00,2,356,12,3,4,12,2022,,,
2022-12-22 13:00:00,2,356,13,3,4,12,2022,,,
2022-12-22 14:00:00,2,356,14,3,4,12,2022,,,
2022-12-22 15:00:00,2,356,15,3,4,12,2022,,,
2022-12-22 16:00:00,2,356,16,3,4,12,2022,,,
2022-12-22 17:00:00,2,356,17,3,4,12,2022,,,
2022-12-22 18:00:00,2,356,18,3,4,12,2022,,,
2022-12-22 19:00:00,2,356,19,3,4,12,2022,,,
2022-12-22 20:00:00,2,356,20,3,4,12,2022,,,
2022-12-22 21:00:00,2,356,21,3,4,12,2022,,,
2022-12-22 22:00:00,2,356,22,3,4,12,2022,,,
2022-12-22 23:00:00,2,356,23,3,4,12,2022,,,
2022-12-23 00:00:00,2,357,0,4,4,12,2022,,,
2022-12-23 01:00:00,2,357,1,4,4,12,2022,,,
2022-12-23 02:00:00,2,357,2,4,4,12,2022,,,
2022-12-23 03:00:00,2,357,3,4,4,12,2022,,,
2022-12-23 04:00:00,2,357,4,4,4,12,2022,,,
2022-12-23 05:00:00,2,357,5,4,4,12,2022,,,
2022-12-23 06:00:00,2,357,6,4,4,12,2022,,,
2022-12-23 07:00:00,2,357,7,4,4,12,2022,,,
2022-12-23 08:00:00,2,357,8,4,4,12,2022,,,
2022-12-23 09:00:00,2,357,9,4,4,12,2022,,,
2022-12-23 10:00:00,2,357,10,4,4,12,2022,,,
2022-12-23 11:00:00,2,357,11,4,4,12,2022,,,
2022-12-23 12:00:00,2,357,12,4,4,12,2022,,,
2022-12-23 13:00:00,2,357,13,4,4,12,2022,,,
2022-12-23 14:00:00,2,357,14,4,4,12,2022,,,
2022-12-23 15:00:00,2,357,15,4,4,12,2022,,,
2022-12-23 16:00:00,2,357,16,4,4,12,2022,,,
2022-12-23 17:00:00,2,357,17,4,4,12,2022,,,
2022-12-23 18:00:00,2,357,18,4,4,12,2022,,,
2022-12-23 19:00:00,2,357,19,4,4,12,2022,,,
2022-12-23 20:00:00,2,357,20,4,4,12,2022,,,
2022-12-23 21:00:00,2,357,21,4,4,12,2022,,,
2022-12-23 22:00:00,2,357,22,4,4,12,2022,,,
2022-12-23 23:00:00,2,357,23,4,4,12,2022,,,
2022-12-24 00:00:00,2,358,0,5,4,12,2022,,,
2022-12-24 01:00:00,2,358,1,5,4,12,2022,,,
2022-12-24 02:00:00,2,358,2,5,4,12,2022,,,
2022-12-24 03:00:00,2,358,3,5,4,12,2022,,,
2022-12-24 04:00:00,2,358,4,5,4,12,2022,,,
2022-12-24 05:00:00,2,358,5,5,4,12,2022,,,
2022-12-24 06:00:00,2,358,6,5,4,12,2022,,,
2022-12-24 07:00:00,2,358,7,5,4,12,2022,,,
2022-12-24 08:00:00,2,358,8,5,4,12,2022,,,
2022-12-24 09:00:00,2,358,9,5,4,12,2022,,,
2022-12-24 10:00:00,2,358,10,5,4,12,2022,,,
2022-12-24 11:00:00,2,358,11,5,4,12,2022,,,
2022-12-24 12:00:00,2,358,12,5,4,12,2022,,,
2022-12-24 13:00:00,2,358,13,5,4,12,2022,,,
2022-12-24 14:00:00,2,358,14,5,4,12,2022,,,
2022-12-24 15:00:00,2,358,15,5,4,12,2022,,,
2022-12-24 16:00:00,2,358,16,5,4,12,2022,,,
2022-12-24 17:00:00,2,358,17,5,4,12,2022,,,
2022-12-24 18:00:00,2,358,18,5,4,12,2022,,,
2022-12-24 19:00:00,2,358,19,5,4,12,2022,,,
2022-12-24 20:00:00,2,358,20,5,4,12,2022,,,
2022-12-24 21:00:00,2,358,21,5,4,12,2022,,,
2022-12-24 22:00:00,2,358,22,5,4,12,2022,,,
2022-12-24 23:00:00,2,358,23,5,4,12,2022,,,
2022-12-25 00:00:00,2,359,0,6,4,12,2022,,,
2022-12-25 01:00:00,2,359,1,6,4,12,2022,,,
2022-12-25 02:00:00,2,359,2,6,4,12,2022,,,
2022-12-25 03:00:00,2,359,3,6,4,12,2022,,,
2022-12-25 04:00:00,2,359,4,6,4,12,2022,,,
2022-12-25 05:00:00,2,359,5,6,4,12,2022,,,
2022-12-25 06:00:00,2,359,6,6,4,12,2022,,,
2022-12-25 07:00:00,2,359,7,6,4,12,2022,,,
2022-12-25 08:00:00,2,359,8,6,4,12,2022,,,
2022-12-25 09:00:00,2,359,9,6,4,12,2022,,,
2022-12-25 10:00:00,2,359,10,6,4,12,2022,,,
2022-12-25 11:00:00,2,359,11,6,4,12,2022,,,
2022-12-25 12:00:00,2,359,12,6,4,12,2022,,,
2022-12-25 13:00:00,2,359,13,6,4,12,2022,,,
2022-12-25 14:00:00,2,359,14,6,4,12,2022,,,
2022-12-25 15:00:00,2,359,15,6,4,12,2022,,,
2022-12-25 16:00:00,2,359,16,6,4,12,2022,,,
2022-12-25 17:00:00,2,359,17,6,4,12,2022,,,
2022-12-25 18:00:00,2,359,18,6,4,12,2022,,,
2022-12-25 19:00:00,2,359,19,6,4,12,2022,,,
2022-12-25 20:00:00,2,359,20,6,4,12,2022,,,
2022-12-25 21:00:00,2,359,21,6,4,12,2022,,,
2022-12-25 22:00:00,2,359,22,6,4,12,2022,,,
2022-12-25 23:00:00,2,359,23,6,4,12,2022,,,
2022-12-26 00:00:00,2,360,0,0,4,12,2022,,,
2022-12-26 01:00:00,2,360,1,0,4,12,2022,,,
2022-12-26 02:00:00,2,360,2,0,4,12,2022,,,
2022-12-26 03:00:00,2,360,3,0,4,12,2022,,,
2022-12-26 04:00:00,2,360,4,0,4,12,2022,,,
2022-12-26 05:00:00,2,360,5,0,4,12,2022,,,
2022-12-26 06:00:00,2,360,6,0,4,12,2022,,,
2022-12-26 07:00:00,2,360,7,0,4,12,2022,,,
2022-12-26 08:00:00,2,360,8,0,4,12,2022,,,
2022-12-26 09:00:00,2,360,9,0,4,12,2022,,,
2022-12-26 10:00:00,2,360,10,0,4,12,2022,,,
2022-12-26 11:00:00,2,360,11,0,4,12,2022,,,
2022-12-26 12:00:00,2,360,12,0,4,12,2022,,,
2022-12-26 13:00:00,2,360,13,0,4,12,2022,,,
2022-12-26 14:00:00,2,360,14,0,4,12,2022,,,
2022-12-26 15:00:00,2,360,15,0,4,12,2022,,,
2022-12-26 16:00:00,2,360,16,0,4,12,2022,,,
2022-12-26 17:00:00,2,360,17,0,4,12,2022,,,
2022-12-26 18:00:00,2,360,18,0,4,12,2022,,,
2022-12-26 19:00:00,2,360,19,0,4,12,2022,,,
2022-12-26 20:00:00,2,360,20,0,4,12,2022,,,
2022-12-26 21:00:00,2,360,21,0,4,12,2022,,,
2022-12-26 22:00:00,2,360,22,0,4,12,2022,,,
2022-12-26 23:00:00,2,360,23,0,4,12,2022,,,
2022-12-27 00:00:00,2,361,0,1,4,12,2022,,,
2022-12-27 01:00:00,2,361,1,1,4,12,2022,,,
2022-12-27 02:00:00,2,361,2,1,4,12,2022,,,
2022-12-27 03:00:00,2,361,3,1,4,12,2022,,,
2022-12-27 04:00:00,2,361,4,1,4,12,2022,,,
2022-12-27 05:00:00,2,361,5,1,4,12,2022,,,
2022-12-27 06:00:00,2,361,6,1,4,12,2022,,,
2022-12-27 07:00:00,2,361,7,1,4,12,2022,,,
2022-12-27 08:00:00,2,361,8,1,4,12,2022,,,
2022-12-27 09:00:00,2,361,9,1,4,12,2022,,,
2022-12-27 10:00:00,2,361,10,1,4,12,2022,,,
2022-12-27 11:00:00,2,361,11,1,4,12,2022,,,
2022-12-27 12:00:00,2,361,12,1,4,12,2022,,,
2022-12-27 13:00:00,2,361,13,1,4,12,2022,,,
2022-12-27 14:00:00,2,361,14,1,4,12,2022,,,
2022-12-27 15:00:00,2,361,15,1,4,12,2022,,,
2022-12-27 16:00:00,2,361,16,1,4,12,2022,,,
2022-12-27 17:00:00,2,361,17,1,4,12,2022,,,
2022-12-27 18:00:00,2,361,18,1,4,12,2022,,,
2022-12-27 19:00:00,2,361,19,1,4,12,2022,,,
2022-12-27 20:00:00,2,361,20,1,4,12,2022,,,
2022-12-27 21:00:00,2,361,21,1,4,12,2022,,,
2022-12-27 22:00:00,2,361,22,1,4,12,2022,,,
2022-12-27 23:00:00,2,361,23,1,4,12,2022,,,
2022-12-28 00:00:00,2,362,0,2,4,12,2022,,,
2022-12-28 01:00:00,2,362,1,2,4,12,2022,,,
2022-12-28 02:00:00,2,362,2,2,4,12,2022,,,
2022-12-28 03:00:00,2,362,3,2,4,12,2022,,,
2022-12-28 04:00:00,2,362,4,2,4,12,2022,,,
2022-12-28 05:00:00,2,362,5,2,4,12,2022,,,
2022-12-28 06:00:00,2,362,6,2,4,12,2022,,,
2022-12-28 07:00:00,2,362,7,2,4,12,2022,,,
2022-12-28 08:00:00,2,362,8,2,4,12,2022,,,
2022-12-28 09:00:00,2,362,9,2,4,12,2022,,,
2022-12-28 10:00:00,2,362,10,2,4,12,2022,,,
2022-12-28 11:00:00,2,362,11,2,4,12,2022,,,
2022-12-28 12:00:00,2,362,12,2,4,12,2022,,,
2022-12-28 13:00:00,2,362,13,2,4,12,2022,,,
2022-12-28 14:00:00,2,362,14,2,4,12,2022,,,
2022-12-28 15:00:00,2,362,15,2,4,12,2022,,,
2022-12-28 16:00:00,2,362,16,2,4,12,2022,,,
2022-12-28 17:00:00,2,362,17,2,4,12,2022,,,
2022-12-28 18:00:00,2,362,18,2,4,12,2022,,,
2022-12-28 19:00:00,2,362,19,2,4,12,2022,,,
2022-12-28 20:00:00,2,362,20,2,4,12,2022,,,
2022-12-28 21:00:00,2,362,21,2,4,12,2022,,,
2022-12-28 22:00:00,2,362,22,2,4,12,2022,,,
2022-12-28 23:00:00,2,362,23,2,4,12,2022,,,
2022-12-29 00:00:00,2,363,0,3,4,12,2022,,,
2022-12-29 01:00:00,2,363,1,3,4,12,2022,,,
2022-12-29 02:00:00,2,363,2,3,4,12,2022,,,
2022-12-29 03:00:00,2,363,3,3,4,12,2022,,,
2022-12-29 04:00:00,2,363,4,3,4,12,2022,,,
2022-12-29 05:00:00,2,363,5,3,4,12,2022,,,
2022-12-29 06:00:00,2,363,6,3,4,12,2022,,,
2022-12-29 07:00:00,2,363,7,3,4,12,2022,,,
2022-12-29 08:00:00,2,363,8,3,4,12,2022,,,
2022-12-29 09:00:00,2,363,9,3,4,12,2022,,,
2022-12-29 10:00:00,2,363,10,3,4,12,2022,,,
2022-12-29 11:00:00,2,363,11,3,4,12,2022,,,
2022-12-29 12:00:00,2,363,12,3,4,12,2022,,,
2022-12-29 13:00:00,2,363,13,3,4,12,2022,,,
2022-12-29 14:00:00,2,363,14,3,4,12,2022,,,
2022-12-29 15:00:00,2,363,15,3,4,12,2022,,,
2022-12-29 16:00:00,2,363,16,3,4,12,2022,,,
2022-12-29 17:00:00,2,363,17,3,4,12,2022,,,
2022-12-29 18:00:00,2,363,18,3,4,12,2022,,,
2022-12-29 19:00:00,2,363,19,3,4,12,2022,,,
2022-12-29 20:00:00,2,363,20,3,4,12,2022,,,
2022-12-29 21:00:00,2,363,21,3,4,12,2022,,,
2022-12-29 22:00:00,2,363,22,3,4,12,2022,,,
2022-12-29 23:00:00,2,363,23,3,4,12,2022,,,
2022-12-30 00:00:00,2,364,0,4,4,12,2022,,,
2022-12-30 01:00:00,2,364,1,4,4,12,2022,,,
2022-12-30 02:00:00,2,364,2,4,4,12,2022,,,
2022-12-30 03:00:00,2,364,3,4,4,12,2022,,,
2022-12-30 04:00:00,2,364,4,4,4,12,2022,,,
2022-12-30 05:00:00,2,364,5,4,4,12,2022,,,
2022-12-30 06:00:00,2,364,6,4,4,12,2022,,,
2022-12-30 07:00:00,2,364,7,4,4,12,2022,,,
2022-12-30 08:00:00,2,364,8,4,4,12,2022,,,
2022-12-30 09:00:00,2,364,9,4,4,12,2022,,,
2022-12-30 10:00:00,2,364,10,4,4,12,2022,,,
2022-12-30 11:00:00,2,364,11,4,4,12,2022,,,
2022-12-30 12:00:00,2,364,12,4,4,12,2022,,,
2022-12-30 13:00:00,2,364,13,4,4,12,2022,,,
2022-12-30 14:00:00,2,364,14,4,4,12,2022,,,
2022-12-30 15:00:00,2,364,15,4,4,12,2022,,,
2022-12-30 16:00:00,2,364,16,4,4,12,2022,,,
2022-12-30 17:00:00,2,364,17,4,4,12,2022,,,
2022-12-30 18:00:00,2,364,18,4,4,12,2022,,,
2022-12-30 19:00:00,2,364,19,4,4,12,2022,,,
2022-12-30 20:00:00,2,364,20,4,4,12,2022,,,
2022-12-30 21:00:00,2,364,21,4,4,12,2022,,,
2022-12-30 22:00:00,2,364,22,4,4,12,2022,,,
2022-12-30 23:00:00,2,364,23,4,4,12,2022,,,
2022-12-31 00:00:00,2,365,0,5,4,12,2022,,,
2022-12-31 01:00:00,2,365,1,5,4,12,2022,,,
2022-12-31 02:00:00,2,365,2,5,4,12,2022,,,
2022-12-31 03:00:00,2,365,3,5,4,12,2022,,,
2022-12-31 04:00:00,2,365,4,5,4,12,2022,,,
2022-12-31 05:00:00,2,365,5,5,4,12,2022,,,
2022-12-31 06:00:00,2,365,6,5,4,12,2022,,,
2022-12-31 07:00:00,2,365,7,5,4,12,2022,,,
2022-12-31 08:00:00,2,365,8,5,4,12,2022,,,
2022-12-31 09:00:00,2,365,9,5,4,12,2022,,,
2022-12-31 10:00:00,2,365,10,5,4,12,2022,,,
2022-12-31 11:00:00,2,365,11,5,4,12,2022,,,
2022-12-31 12:00:00,2,365,12,5,4,12,2022,,,
2022-12-31 13:00:00,2,365,13,5,4,12,2022,,,
2022-12-31 14:00:00,2,365,14,5,4,12,2022,,,
2022-12-31 15:00:00,2,365,15,5,4,12,2022,,,
2022-12-31 16:00:00,2,365,16,5,4,12,2022,,,
2022-12-31 17:00:00,2,365,17,5,4,12,2022,,,
2022-12-31 18:00:00,2,365,18,5,4,12,2022,,,
2022-12-31 19:00:00,2,365,19,5,4,12,2022,,,
2022-12-31 20:00:00,2,365,20,5,4,12,2022,,,
2022-12-31 21:00:00,2,365,21,5,4,12,2022,,,
2022-12-31 22:00:00,2,365,22,5,4,12,2022,,,
2022-12-31 23:00:00,2,365,23,5,4,12,2022,,,
2023-01-01 00:00:00,2,1,0,6,1,1,2023,,,
2023-01-01 01:00:00,2,1,1,6,1,1,2023,,,
2023-01-01 02:00:00,2,1,2,6,1,1,2023,,,
2023-01-01 03:00:00,2,1,3,6,1,1,2023,,,
2023-01-01 04:00:00,2,1,4,6,1,1,2023,,,
2023-01-01 05:00:00,2,1,5,6,1,1,2023,,,
2023-01-01 06:00:00,2,1,6,6,1,1,2023,,,
2023-01-01 07:00:00,2,1,7,6,1,1,2023,,,
2023-01-01 08:00:00,2,1,8,6,1,1,2023,,,
2023-01-01 09:00:00,2,1,9,6,1,1,2023,,,
2023-01-01 10:00:00,2,1,10,6,1,1,2023,,,
2023-01-01 11:00:00,2,1,11,6,1,1,2023,,,
2023-01-01 12:00:00,2,1,12,6,1,1,2023,,,
2023-01-01 13:00:00,2,1,13,6,1,1,2023,,,
2023-01-01 14:00:00,2,1,14,6,1,1,2023,,,
2023-01-01 15:00:00,2,1,15,6,1,1,2023,,,
2023-01-01 16:00:00,2,1,16,6,1,1,2023,,,
2023-01-01 17:00:00,2,1,17,6,1,1,2023,,,
2023-01-01 18:00:00,2,1,18,6,1,1,2023,,,
2023-01-01 19:00:00,2,1,19,6,1,1,2023,,,
2023-01-01 20:00:00,2,1,20,6,1,1,2023,,,
2023-01-01 21:00:00,2,1,21,6,1,1,2023,,,
2023-01-01 22:00:00,2,1,22,6,1,1,2023,,,
2023-01-01 23:00:00,2,1,23,6,1,1,2023,,,
2023-01-02 00:00:00,2,2,0,0,1,1,2023,,,
2023-01-02 01:00:00,2,2,1,0,1,1,2023,,,
2023-01-02 02:00:00,2,2,2,0,1,1,2023,,,
2023-01-02 03:00:00,2,2,3,0,1,1,2023,,,
2023-01-02 04:00:00,2,2,4,0,1,1,2023,,,
2023-01-02 05:00:00,2,2,5,0,1,1,2023,,,
2023-01-02 06:00:00,2,2,6,0,1,1,2023,,,
2023-01-02 07:00:00,2,2,7,0,1,1,2023,,,
2023-01-02 08:00:00,2,2,8,0,1,1,2023,,,
2023-01-02 09:00:00,2,2,9,0,1,1,2023,,,
2023-01-02 10:00:00,2,2,10,0,1,1,2023,,,
2023-01-02 11:00:00,2,2,11,0,1,1,2023,,,
2023-01-02 12:00:00,2,2,12,0,1,1,2023,,,
2023-01-02 13:00:00,2,2,13,0,1,1,2023,,,
2023-01-02 14:00:00,2,2,14,0,1,1,2023,,,
2023-01-02 15:00:00,2,2,15,0,1,1,2023,,,
2023-01-02 16:00:00,2,2,16,0,1,1,2023,,,
2023-01-02 17:00:00,2,2,17,0,1,1,2023,,,
2023-01-02 18:00:00,2,2,18,0,1,1,2023,,,
2023-01-02 19:00:00,2,2,19,0,1,1,2023,,,
2023-01-02 20:00:00,2,2,20,0,1,1,2023,,,
2023-01-02 21:00:00,2,2,21,0,1,1,2023,,,
2023-01-02 22:00:00,2,2,22,0,1,1,2023,,,
2023-01-02 23:00:00,2,2,23,0,1,1,2023,,,
2023-01-03 00:00:00,2,3,0,1,1,1,2023,,,
2023-01-03 01:00:00,2,3,1,1,1,1,2023,,,
2023-01-03 02:00:00,2,3,2,1,1,1,2023,,,
2023-01-03 03:00:00,2,3,3,1,1,1,2023,,,
2023-01-03 04:00:00,2,3,4,1,1,1,2023,,,
2023-01-03 05:00:00,2,3,5,1,1,1,2023,,,
2023-01-03 06:00:00,2,3,6,1,1,1,2023,,,
2023-01-03 07:00:00,2,3,7,1,1,1,2023,,,
2023-01-03 08:00:00,2,3,8,1,1,1,2023,,,
2023-01-03 09:00:00,2,3,9,1,1,1,2023,,,
2023-01-03 10:00:00,2,3,10,1,1,1,2023,,,
2023-01-03 11:00:00,2,3,11,1,1,1,2023,,,
2023-01-03 12:00:00,2,3,12,1,1,1,2023,,,
2023-01-03 13:00:00,2,3,13,1,1,1,2023,,,
2023-01-03 14:00:00,2,3,14,1,1,1,2023,,,
2023-01-03 15:00:00,2,3,15,1,1,1,2023,,,
2023-01-03 16:00:00,2,3,16,1,1,1,2023,,,
2023-01-03 17:00:00,2,3,17,1,1,1,2023,,,
2023-01-03 18:00:00,2,3,18,1,1,1,2023,,,
2023-01-03 19:00:00,2,3,19,1,1,1,2023,,,
2023-01-03 20:00:00,2,3,20,1,1,1,2023,,,
2023-01-03 21:00:00,2,3,21,1,1,1,2023,,,
2023-01-03 22:00:00,2,3,22,1,1,1,2023,,,
2023-01-03 23:00:00,2,3,23,1,1,1,2023,,,
2023-01-04 00:00:00,2,4,0,2,1,1,2023,,,
2023-01-04 01:00:00,2,4,1,2,1,1,2023,,,
2023-01-04 02:00:00,2,4,2,2,1,1,2023,,,
2023-01-04 03:00:00,2,4,3,2,1,1,2023,,,
2023-01-04 04:00:00,2,4,4,2,1,1,2023,,,
2023-01-04 05:00:00,2,4,5,2,1,1,2023,,,
2023-01-04 06:00:00,2,4,6,2,1,1,2023,,,
2023-01-04 07:00:00,2,4,7,2,1,1,2023,,,
2023-01-04 08:00:00,2,4,8,2,1,1,2023,,,
2023-01-04 09:00:00,2,4,9,2,1,1,2023,,,
2023-01-04 10:00:00,2,4,10,2,1,1,2023,,,
2023-01-04 11:00:00,2,4,11,2,1,1,2023,,,
2023-01-04 12:00:00,2,4,12,2,1,1,2023,,,
2023-01-04 13:00:00,2,4,13,2,1,1,2023,,,
2023-01-04 14:00:00,2,4,14,2,1,1,2023,,,
2023-01-04 15:00:00,2,4,15,2,1,1,2023,,,
2023-01-04 16:00:00,2,4,16,2,1,1,2023,,,
2023-01-04 17:00:00,2,4,17,2,1,1,2023,,,
2023-01-04 18:00:00,2,4,18,2,1,1,2023,,,
2023-01-04 19:00:00,2,4,19,2,1,1,2023,,,
2023-01-04 20:00:00,2,4,20,2,1,1,2023,,,
2023-01-04 21:00:00,2,4,21,2,1,1,2023,,,
2023-01-04 22:00:00,2,4,22,2,1,1,2023,,,
2023-01-04 23:00:00,2,4,23,2,1,1,2023,,,
2023-01-05 00:00:00,2,5,0,3,1,1,2023,,,
2023-01-05 01:00:00,2,5,1,3,1,1,2023,,,
2023-01-05 02:00:00,2,5,2,3,1,1,2023,,,
2023-01-05 03:00:00,2,5,3,3,1,1,2023,,,
2023-01-05 04:00:00,2,5,4,3,1,1,2023,,,
2023-01-05 05:00:00,2,5,5,3,1,1,2023,,,
2023-01-05 06:00:00,2,5,6,3,1,1,2023,,,
2023-01-05 07:00:00,2,5,7,3,1,1,2023,,,
2023-01-05 08:00:00,2,5,8,3,1,1,2023,,,
2023-01-05 09:00:00,2,5,9,3,1,1,2023,,,
2023-01-05 10:00:00,2,5,10,3,1,1,2023,,,
2023-01-05 11:00:00,2,5,11,3,1,1,2023,,,
2023-01-05 12:00:00,2,5,12,3,1,1,2023,,,
2023-01-05 13:00:00,2,5,13,3,1,1,2023,,,
2023-01-05 14:00:00,2,5,14,3,1,1,2023,,,
2023-01-05 15:00:00,2,5,15,3,1,1,2023,,,
2023-01-05 16:00:00,2,5,16,3,1,1,2023,,,
2023-01-05 17:00:00,2,5,17,3,1,1,2023,,,
2023-01-05 18:00:00,2,5,18,3,1,1,2023,,,
2023-01-05 19:00:00,2,5,19,3,1,1,2023,,,
2023-01-05 20:00:00,2,5,20,3,1,1,2023,,,
2023-01-05 21:00:00,2,5,21,3,1,1,2023,,,
2023-01-05 22:00:00,2,5,22,3,1,1,2023,,,
2023-01-05 23:00:00,2,5,23,3,1,1,2023,,,
2023-01-06 00:00:00,2,6,0,4,1,1,2023,,,
2023-01-06 01:00:00,2,6,1,4,1,1,2023,,,
2023-01-06 02:00:00,2,6,2,4,1,1,2023,,,
2023-01-06 03:00:00,2,6,3,4,1,1,2023,,,
2023-01-06 04:00:00,2,6,4,4,1,1,2023,,,
2023-01-06 05:00:00,2,6,5,4,1,1,2023,,,
2023-01-06 06:00:00,2,6,6,4,1,1,2023,,,
2023-01-06 07:00:00,2,6,7,4,1,1,2023,,,
2023-01-06 08:00:00,2,6,8,4,1,1,2023,,,
2023-01-06 09:00:00,2,6,9,4,1,1,2023,,,
2023-01-06 10:00:00,2,6,10,4,1,1,2023,,,
2023-01-06 11:00:00,2,6,11,4,1,1,2023,,,
2023-01-06 12:00:00,2,6,12,4,1,1,2023,,,
2023-01-06 13:00:00,2,6,13,4,1,1,2023,,,
2023-01-06 14:00:00,2,6,14,4,1,1,2023,,,
2023-01-06 15:00:00,2,6,15,4,1,1,2023,,,
2023-01-06 16:00:00,2,6,16,4,1,1,2023,,,
2023-01-06 17:00:00,2,6,17,4,1,1,2023,,,
2023-01-06 18:00:00,2,6,18,4,1,1,2023,,,
2023-01-06 19:00:00,2,6,19,4,1,1,2023,,,
2023-01-06 20:00:00,2,6,20,4,1,1,2023,,,
2023-01-06 21:00:00,2,6,21,4,1,1,2023,,,
2023-01-06 22:00:00,2,6,22,4,1,1,2023,,,
2023-01-06 23:00:00,2,6,23,4,1,1,2023,,,
2023-01-07 00:00:00,2,7,0,5,1,1,2023,,,
2023-01-07 01:00:00,2,7,1,5,1,1,2023,,,
2023-01-07 02:00:00,2,7,2,5,1,1,2023,,,
2023-01-07 03:00:00,2,7,3,5,1,1,2023,,,
2023-01-07 04:00:00,2,7,4,5,1,1,2023,,,
2023-01-07 05:00:00,2,7,5,5,1,1,2023,,,
2023-01-07 06:00:00,2,7,6,5,1,1,2023,,,
2023-01-07 07:00:00,2,7,7,5,1,1,2023,,,
2023-01-07 08:00:00,2,7,8,5,1,1,2023,,,
2023-01-07 09:00:00,2,7,9,5,1,1,2023,,,
2023-01-07 10:00:00,2,7,10,5,1,1,2023,,,
2023-01-07 11:00:00,2,7,11,5,1,1,2023,,,
2023-01-07 12:00:00,2,7,12,5,1,1,2023,,,
2023-01-07 13:00:00,2,7,13,5,1,1,2023,,,
2023-01-07 14:00:00,2,7,14,5,1,1,2023,,,
2023-01-07 15:00:00,2,7,15,5,1,1,2023,,,
